n_train,mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
100,emotion,ridge,0,art,3,0.030999598586064808,0.04678525782997948,0.10062286451218633,4.749824153669532
100,emotion,ridge,0,art,14,0.49474238741082815,0.6226255550967559,0.6110047387554596,4.709694449016998
100,emotion,ridge,0,art,15,0.15052841127460867,0.24358717254493803,0.19961561549385806,4.690246520832622
100,emotion,ridge,0,art,19,0.4660190415416852,0.55862367368848,0.5658414231341293,4.680130116078553
100,emotion,ridge,0,art,21,0.44788860271595216,0.5309143361409066,0.5383456286099493,4.704217452945229
100,emotion,ridge,0,art,22,0.32415565610504044,0.3611659173545793,0.3538782678464713,4.61189081301731
100,emotion,ridge,0,art,30,0.16288049193345067,0.29676704268112053,0.28021134370485307,4.948694360108241
100,emotion,ridge,0,art,50,0.48306792490004,0.5561884684255131,0.5686726224269868,4.858805622658925
100,emotion,ridge,0,art,57,0.505945940884864,0.6155766885553743,0.5864440519524057,4.755416744612313
100,emotion,ridge,0,art,62,0.3768154922877498,0.5028209189482379,0.5035713557864958,4.743777517726543
100,emotion,ridge,0,art,63,0.020609011410744418,-0.06692090890107873,0.03227968219657097,4.718483781520126
100,emotion,ridge,0,art,79,0.42201838660389485,0.5137968596286685,0.5144303967868684,4.824058478792886
100,emotion,ridge,0,art,80,0.5952562322827947,0.6714745842025623,0.6519278197825877,4.7840369688852125
100,emotion,ridge,0,art,85,-0.012424996196079086,-0.04975122440647725,-0.016461944140155935,4.8705757844055615
100,emotion,ridge,0,art,86,0.3894545121823929,0.6202306853715145,0.614150119851114,4.738561180922192
100,emotion,ridge,0,art,98,0.31770601180100466,0.29100833922152586,0.33476425695696505,4.822357842164447
100,emotion,ridge,0,art,99,0.6786813431155799,0.7510581086169422,0.7392975788882804,4.751810677184256
100,emotion,ridge,0,art,105,0.10217328142026666,0.19910318126692841,0.2061399300900757,4.839579255626941
100,emotion,ridge,0,art,109,0.2991398596137336,0.3836699493201657,0.39518353024239133,4.691071346470412
100,emotion,ridge,0,art,110,0.4816719143859813,0.533717080681523,0.5526903060195918,4.6832869244442
100,emotion,ridge,0,art,116,0.6139444260204416,0.6259582966081383,0.6396463324255789,4.802159829030971
100,emotion,ridge,0,art,117,0.6540441457604382,0.6990286138053329,0.7238919590218386,4.793550618259767
100,emotion,ridge,0,art,126,0.38014741094205856,0.4376632565254714,0.45823113349959105,4.698213071738226
100,emotion,ridge,0,art,127,0.5816235493790525,0.6358594273812572,0.6516515005837198,4.812262123052731
100,emotion,ridge,0,art,136,0.4170802835004128,0.41836946297896044,0.4321951716905845,4.88143521368388
100,emotion,ridge,0,art,144,0.583856287162187,0.6287689892088036,0.6501237876257359,4.861011987631951
100,emotion,ridge,0,fashion,3,0.31626363952311276,0.4410236414010617,0.47482746956174454,3.126492959775518
