n_train,mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
100,emotion,ridge,0,art,3,-0.002084351010416918,-0.026993379124941038,-0.005936781160417376,6.847812084110905
100,emotion,ridge,0,art,14,0.4296154039952494,0.5441951002505031,0.5210145384525051,6.832564448958202
100,emotion,ridge,0,art,15,0.1557645113917588,0.32611049195519176,0.24923582116383358,6.840859573898585
100,emotion,ridge,0,art,19,0.5419274210045976,0.6353914059687343,0.6449912315877828,6.8249906395326745
100,emotion,ridge,0,art,21,0.44550562743683547,0.48564880918686953,0.49477613224099154,6.845011737612762
100,emotion,ridge,0,art,22,0.3046263636091263,0.3683717081025542,0.3307878524829869,6.820528917420806
100,emotion,ridge,0,art,30,0.18377100189550166,0.3013661653222377,0.26430526084110595,6.873875472894867
100,emotion,ridge,0,art,50,0.42583265450230834,0.48917654211814554,0.5002805554224358,6.8596556110004165
100,emotion,ridge,0,art,57,0.3788445496978865,0.46207869315794453,0.4353896786679607,6.844290976096723
100,emotion,ridge,0,art,62,0.31125874502680567,0.4390886012387372,0.4117247320331681,6.847197136109917
100,emotion,ridge,0,art,63,0.03048001405395892,-0.03088272310543423,0.040857133366360245,6.841291290349975
100,emotion,ridge,0,art,79,0.40268854706792423,0.45213920324465845,0.45640164886720297,6.856911804352268
100,emotion,ridge,0,art,80,0.588634009880649,0.6525113716255806,0.6276427482296965,6.853517615301153
100,emotion,ridge,0,art,85,0.08609032893873543,0.11098740970760605,0.11841698928140038,6.864059187806551
100,emotion,ridge,0,art,86,0.38628043310126464,0.63844083200599,0.6265369234298688,6.845484088937983
100,emotion,ridge,0,art,98,0.26481186371117776,0.21800980426436467,0.2722917550408067,6.853679740920079
100,emotion,ridge,0,art,99,0.6761857758815281,0.7141877183161688,0.7189333507820724,6.84878559835141
100,emotion,ridge,0,art,105,0.09431709508333179,0.24799699967637623,0.21788614600390196,6.863811573719059
100,emotion,ridge,0,art,109,0.3645083094651151,0.507493236830012,0.5065956683727062,6.835861761062211
100,emotion,ridge,0,art,110,0.46803807268975955,0.5116201863340307,0.5260118125210423,6.826566574392477
100,emotion,ridge,0,art,116,0.601653867280169,0.5866476336113328,0.623930791226592,6.853633836279559
100,emotion,ridge,0,art,117,0.6468838473144247,0.6715004741543907,0.701904782719536,6.851740843748169
100,emotion,ridge,0,art,126,0.3283139062510298,0.3799580774673261,0.3907437304639354,6.831375911389755
100,emotion,ridge,0,art,127,0.6243844372345058,0.6423367729912532,0.6747720102180456,6.852977725192278
100,emotion,ridge,0,art,136,0.38261284074591567,0.4048668144914565,0.39893671821018833,6.8558293731216535
100,emotion,ridge,0,art,144,0.5755337343404766,0.6319426217586046,0.6639405177750608,6.862262447810081
100,emotion,ridge,0,fashion,3,0.31608234159688514,0.3633824723104579,0.4195359485759899,6.919825414995574
100,emotion,ridge,0,fashion,14,0.5983131497615167,0.6824995360749181,0.6923751817425172,6.933742370743629
100,emotion,ridge,0,fashion,15,0.012526032748678315,-0.00568877055620066,0.02654769871737503,6.891563587283799
100,emotion,ridge,0,fashion,19,0.43348483730013854,0.5414822045186168,0.5579547278745485,6.929837137361158
100,emotion,ridge,0,fashion,21,0.14847306305929023,0.23128861503133588,0.23901391027631613,6.933062869505721
100,emotion,ridge,0,fashion,22,0.26005869118110314,0.37972030975460513,0.35307778774456205,6.924672806736223
100,emotion,ridge,0,fashion,30,0.5011028718287773,0.5898244687123644,0.57727143984527,6.939256888759563
100,emotion,ridge,0,fashion,50,0.08642068327819673,0.07095098565280893,0.15937811834801358,6.929999223181838
