backbone,head,variant,stage1,n_train,mediator,fold,domain,user_id,seed,srocc,plcc,ccc,eff_dof,recorded_at,experiment
qwen8b,mlp,C,mean,100,shuffled,0,art,22,0,0.3097029388369478,0.3052200744574788,0.2489551141177637,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,22,0,0.3772328832115504,0.4160795322905553,0.3601988992049439,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,22,0,0.41335921250207314,0.45558898326894476,0.4042376158959707,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,22,0,0.36676501151685703,0.4095373397708187,0.3564618522703182,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,22,0,0.23954385459484095,0.2586750636262175,0.21307713587692714,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,30,0,-0.25883664412481,-0.24258446442875553,-0.21891453604027475,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,30,0,0.2591828146461844,0.29224983503797036,0.28212724697645736,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,30,0,0.17219510791795734,0.14051205328963873,0.10321531748734286,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,30,0,-0.003906781598368359,0.008046060281143807,0.00715642799420208,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,30,0,0.2720900298002875,0.2862765221799122,0.25549656265507076,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,30,0,0.2937504138520006,0.2953673463365994,0.1572953810824747,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,30,0,0.1407924963361357,0.1319387732041329,0.08883582729249634,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,30,0,0.0856524775743544,0.06962912316777474,0.05189403550043705,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,50,0,0.4576693648354822,0.46533918332460555,0.4347906336625168,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,50,0,0.25084762681305767,0.25987711847285366,0.23056017305730114,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,50,0,0.45630177450267884,0.5236596828995806,0.4658176723821534,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,50,0,0.41890343886332376,0.4571835059047044,0.4258327920206783,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,50,0,0.4945943038211745,0.544173488176619,0.5129400035315133,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,50,0,0.4397328916244835,0.5660085604233452,0.4650726118082652,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,50,0,0.4834431826460081,0.5266467676333711,0.4461905677461961,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,50,0,0.4769208287510996,0.4950892730073937,0.44243741769766826,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,57,0,0.5375981768315822,0.4982520905205791,0.4467906303052664,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,57,0,0.43530260994514974,0.4074732792271859,0.3676459740570059,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,57,0,0.4221331486098772,0.44131997641126286,0.42479009044108934,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,57,0,0.5498386720145739,0.5510140485238714,0.5480714724719878,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,57,0,0.602461872287883,0.5434048863885507,0.5236653680759684,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,57,0,0.5833907436322393,0.6199338777511846,0.561523258025625,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,57,0,0.5700573470936232,0.5458635063271146,0.5153880948680116,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,57,0,0.5506583480312922,0.5011232914377947,0.48776225793443956,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,62,0,0.45237642037508097,0.46160626133620547,0.2661232861421238,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,62,0,0.33578811098990186,0.2521561336947092,0.2332980025879942,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,62,0,0.3407587396297934,0.38927366024329785,0.34776142579601427,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,62,0,0.5329891898022332,0.5474959058445826,0.45449420772397936,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,62,0,0.4295410571185495,0.40896312058257395,0.3390120806263875,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,62,0,0.43554518280237886,0.4336103835143076,0.38408560412098725,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,62,0,0.4377106051801535,0.4208894546447617,0.3642527304866977,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,62,0,0.46256374837961123,0.49293277950731146,0.4226289785388633,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,63,0,0.08769291876940159,0.12225902505770204,0.0942098845985912,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,63,0,0.046899694570165115,0.05107698121820573,0.050765034899185935,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,63,0,0.30652479140628724,0.3072394766282539,0.22695461562728542,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,63,0,0.07558008409919886,0.2801156927671817,0.24483772286611324,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,63,0,-0.11592283097598978,0.04141900505378083,0.030866959154921426,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,63,0,0.010961614846175199,0.17571894842231736,0.10552668117653044,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,63,0,0.011011667882002482,0.0733721418182469,0.05284084414679989,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,63,0,0.18774893738814233,0.264002048373102,0.2050496857429635,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,79,0,0.5252846010489376,0.48280633406864804,0.4251372103000468,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,79,0,0.2903958705044107,0.25940318561231185,0.24917576492813506,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,79,0,0.5758611617266706,0.5842631599401104,0.5151127666976019,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,79,0,0.4842642146500124,0.5041665306550042,0.4782691928042236,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,79,0,0.49448118821405695,0.5295945785842341,0.46451511790649974,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,79,0,0.5424653824650921,0.5177309013748407,0.4493659007833198,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,79,0,0.5702189524450341,0.5382697952209844,0.4808266956729575,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,79,0,0.4928546053580896,0.4812083369196464,0.4254557673469482,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,80,0,0.657522375985301,0.6487205126529815,0.322097147686013,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,80,0,0.7215846277997687,0.7689153102111337,0.7679035278045752,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,80,0,0.847056246767675,0.8568887462698033,0.7807826774565335,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,80,0,0.6458300324792864,0.6589923249822761,0.5154277786737687,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,80,0,0.8100141165007206,0.8361492322369728,0.7203689873136526,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,80,0,0.6992807456496396,0.688733982976572,0.5694078215358571,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,80,0,0.6473038572909688,0.6169394146526963,0.4653442031672484,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,80,0,0.7270869070967168,0.732209690964044,0.5387125225721398,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,85,0,-0.045533296290299924,0.004466015473014182,0.002587272675307464,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,85,0,0.0331844224079976,0.10457780075244358,0.10357131029262458,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,85,0,0.2724883199872636,0.3278698619419168,0.2644286338813498,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,85,0,0.0911682294026764,0.11982440832326878,0.10916917936846034,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,85,0,0.27020149149054096,0.29595553743356123,0.24211325378655632,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,85,0,-0.1961590666077653,-0.05478246414764176,-0.04817340203199925,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,85,0,-0.019920817127006215,0.08338484023405379,0.07226154394214948,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,85,0,-0.12130354714837713,-0.057883325454321524,-0.05263724581415186,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,86,0,0.47435211233219254,0.5031478260167689,0.30735213710661385,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,86,0,0.46023801494070204,0.47642006253973707,0.4689575954841381,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,86,0,0.4271241710606665,0.4649188803208561,0.3634886719687152,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,86,0,0.5327825015333282,0.4627079090264759,0.42081854102680477,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,86,0,0.5610600463071886,0.5508084990224366,0.4790228094238362,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,86,0,0.5380136005665379,0.5176045738009323,0.3550286510539659,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,86,0,0.534065601296191,0.5172769611996747,0.3685358772405906,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,86,0,0.502925757051329,0.49891871552522843,0.42134587130489143,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,98,0,0.44528613423564783,0.45661915445636403,0.24964196196523908,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,98,0,0.1528483841337994,0.21990313480536106,0.2137033217062518,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,98,0,0.4715577204153689,0.45037509547734367,0.4313460712710484,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,98,0,0.3593243212948719,0.3554026667775063,0.28058719150514755,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,98,0,0.4068399105580073,0.3907555223122162,0.37098049795767385,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,98,0,0.469586119201131,0.4922904038221807,0.45472668720483395,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,98,0,0.4800356056365922,0.4787376725383497,0.42969174224998,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,98,0,0.49704066610939485,0.48681963936469713,0.43296740019936936,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,99,0,0.693687975619296,0.6944177477708144,0.48442581705255355,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,99,0,0.6596350854996091,0.6292648007837347,0.5988632817865264,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,99,0,0.6743055174769922,0.6867646275712583,0.6443156250111955,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,99,0,0.7681088424714501,0.7279416362249322,0.6015059215621039,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,99,0,0.7079212092927172,0.7083863276594686,0.6536017931012693,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,99,0,0.7332787109224981,0.7244362412168175,0.6804705120707495,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,99,0,0.726720736363072,0.7234091088982469,0.6689681296553603,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,99,0,0.6643471116645303,0.6778479185475361,0.6053425100618256,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,105,0,0.2060596188455084,0.2247937327268516,0.18807290024373907,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,105,0,0.14235852616165456,0.15746008315035923,0.1313805454906146,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,105,0,0.2293139958939043,0.23879737682661786,0.18121228524128405,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,105,0,0.2865555393976481,0.28442167487545694,0.27050826841091274,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,105,0,0.29917650471878604,0.321779927344578,0.24143625885883255,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,105,0,0.07021033070381079,0.08727373244018902,0.05044748682423911,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,105,0,0.1431535475992066,0.16644050128625248,0.11264535111671424,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,105,0,0.326405988954942,0.3360795253254288,0.23630407906684783,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,109,0,0.5007097860833565,0.4962834156858922,0.3882032206302654,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,109,0,0.29006845356967265,0.2883707792225827,0.2711595405482251,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,109,0,0.4932682393687418,0.5049736601100119,0.43312747017110215,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,109,0,0.5456121802048748,0.5433578767087341,0.48949465248022805,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,109,0,0.40979129697146605,0.4121981607827901,0.3560002284888897,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,109,0,0.4324702964826726,0.3972196750481328,0.2667094803366367,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,109,0,0.381493170349224,0.36949372249907375,0.287480989995108,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,109,0,0.30257227696089595,0.3193290358669092,0.2701963521034136,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,110,0,0.4169632575245405,0.41666391265176406,0.2571697446512251,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,110,0,0.3513920082515169,0.34796728518503295,0.3202366019788707,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,110,0,0.48623445189760933,0.4837177869926364,0.4397985451564221,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,110,0,0.5508807148956217,0.4746168734855989,0.46979679710966565,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,110,0,0.509461885025671,0.4856054134099805,0.4509965296438673,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,110,0,0.5779108693765076,0.5444864888439571,0.45425623051165526,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,110,0,0.4830483880614593,0.4641431627452287,0.4070040056415101,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,110,0,0.44676837083046034,0.4545209116119944,0.4122444928091609,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,116,0,0.5638544777996473,0.5551556109675376,0.36031161436354914,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,116,0,0.35891689625052786,0.3575375720039886,0.33628296589976825,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,116,0,0.6147123342693332,0.5869845306686777,0.5804342547563891,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,116,0,0.5811752680089677,0.5700369931708488,0.5250101276407236,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,116,0,0.6109971502824064,0.6193288422491909,0.5804321787665981,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,116,0,0.5859949661541699,0.5966926046640785,0.5653249384969286,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,116,0,0.6171221833419344,0.6477915111263045,0.6189710627733103,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,116,0,0.5884048152267711,0.6171002400205788,0.599033676581268,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,117,0,0.7172990694811363,0.721035270930861,0.47298703755017873,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,117,0,0.5323903022528318,0.4545784535174709,0.4504065494306952,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,117,0,0.7997855235241732,0.8061620054592019,0.7700507055133945,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,117,0,0.7183766834888244,0.7372412838525246,0.6201914361689246,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,117,0,0.7905278395490343,0.8031800052331705,0.7359274954003513,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,117,0,0.779114927558519,0.7837854322450377,0.7132175045412825,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,117,0,0.7902829272745597,0.7727229932030761,0.7158116374430633,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,117,0,0.7913115588273529,0.7910782094497397,0.7313865535837627,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,126,0,0.4127988235695299,0.40106811238759793,0.33262665556365717,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,126,0,0.2809434741516863,0.2577029511356408,0.23820710160355793,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,126,0,0.49955353816035913,0.5395277077538294,0.48802498109296244,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,126,0,0.5436202064684137,0.5295059367845528,0.48619060828187255,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,126,0,0.49669782110799354,0.5402975222925818,0.4707153375967982,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,126,0,0.47788947776310325,0.5036647031724865,0.4207028204935737,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,126,0,0.49787949712966206,0.5326503497852804,0.4572131130009614,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,126,0,0.5174756244889981,0.5225329640066649,0.45317528737939744,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,127,0,0.47019640632560644,0.5081529217485861,0.26184056189266697,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,127,0,0.436435695873507,0.4309658607747515,0.38812597118324693,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,127,0,0.5323200392214755,0.5060330399191734,0.40459505604719287,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,127,0,0.4610201667114457,0.4941801667640532,0.41634037408177044,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,127,0,0.5925299109143913,0.5932192447717667,0.48148082507902334,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,127,0,0.6024912833297636,0.593390979047053,0.4953157065871574,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,127,0,0.5828138924993976,0.575036676737914,0.474614602490977,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,127,0,0.5775142460912193,0.5694467466770606,0.4494702387713988,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,136,0,0.2963140262572714,0.36609234263771645,0.3486115813516471,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,136,0,0.5535022679208306,0.5710079806471641,0.5690897922407788,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,136,0,0.5661543558736886,0.6150257547190512,0.5818694320367969,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,136,0,0.5609446725989823,0.5702241856251119,0.5654177414969767,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,136,0,0.5225631284730853,0.5159987455924375,0.46419475004273,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,136,0,0.3836028011253086,0.4123276311370486,0.40110519057023236,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,136,0,0.3711633533061121,0.40338073274920516,0.40232698424901286,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,136,0,0.26505592660903393,0.3187339049362238,0.31239066229473605,,2026-08-22,efficiency
