mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,3,landscape,9,0.44288544315876893,0.3506331243142071,0.46252016680158975,
emotion,mlp,3,landscape,10,0.45572072752528997,0.47756273199669064,0.5027609684599278,
emotion,mlp,3,landscape,11,0.22320446750544728,0.18787540898747243,0.2351333715883693,
emotion,mlp,3,landscape,24,0.0272227291448227,0.045012836113290176,0.027613889494631474,
emotion,mlp,3,landscape,28,0.2081906536098943,0.21337074676945902,0.21730268858983015,
emotion,mlp,3,landscape,31,0.0494265037289874,0.10110258568338874,0.05609633336022863,
emotion,mlp,3,landscape,32,0.2774450417196879,0.2861778462815124,0.30065458671552775,
emotion,mlp,3,landscape,36,0.47589371824379273,0.503284367305732,0.4900450731730599,
emotion,mlp,3,landscape,42,0.227926840902711,0.30352729851808724,0.24478286438013033,
emotion,mlp,3,landscape,47,0.5237758144682846,0.506192870976916,0.529841563019774,
emotion,mlp,3,landscape,54,0.0172419663792804,-0.04990636871010337,0.022901078869247863,
emotion,mlp,3,landscape,55,0.3560151519691002,0.33657520287832293,0.3714625868890547,
emotion,mlp,3,landscape,59,0.26800826082243634,0.2692234782962218,0.2881261935564946,
emotion,mlp,3,landscape,60,0.574351315157878,0.5823658944871551,0.583479605156541,
emotion,mlp,3,landscape,67,0.14540287619425007,0.17816641593460444,0.1496659325524106,
emotion,mlp,3,landscape,68,0.3122151555890984,0.3093761047555271,0.3271145742448247,
emotion,mlp,3,landscape,75,0.16728075442404744,0.1738621061459976,0.17954637482914457,
emotion,mlp,3,landscape,76,0.35739327436532436,0.30233111453292677,0.3617548341679658,
emotion,mlp,3,landscape,82,0.18659071583742148,0.20473555636311117,0.1941189101443719,
emotion,mlp,3,landscape,84,0.42454601973806266,0.41687723860016906,0.45077327799773714,
emotion,mlp,3,landscape,88,0.43913501252515347,0.4564182958790555,0.47646482032139464,
emotion,mlp,3,landscape,95,0.17034637165123837,0.1638478294199198,0.18898944208691182,
emotion,mlp,3,landscape,96,0.40639691152245055,0.42296941861635845,0.4268384198412412,
emotion,mlp,3,landscape,107,-0.06084309630456367,-0.05186205212930014,-0.06352901390061012,
emotion,mlp,3,landscape,122,0.4212715229880022,0.42925598442910173,0.44470057457072,
emotion,mlp,3,landscape,123,0.40505716782547996,0.4603628562365247,0.45660159995480304,
emotion,mlp,3,landscape,132,0.30514791077110043,0.25754187138550355,0.3162441052534844,
emotion,mlp,3,landscape,140,0.06908980474416447,0.11026270279312911,0.07619083402750683,
emotion,mlp,3,landscape,141,0.2087959183013245,0.19803415950358927,0.21524362045473502,
emotion,mlp,4,art,1,0.14272876873248738,0.1542129129105785,0.15117238959476106,
emotion,mlp,4,art,2,0.6827951917741549,0.7425356821360222,0.7059470552651824,
emotion,mlp,4,art,12,0.37648951815830817,0.39237122277039943,0.39397975342823033,
emotion,mlp,4,art,13,0.3191304783913354,0.2936784451989825,0.3461311825767765,
emotion,mlp,4,art,26,0.32466640453198276,0.34579751382208174,0.3314024547917544,
emotion,mlp,4,art,29,0.1184146777459018,0.141424318582187,0.12780749440166833,
