backbone,head,variant,stage1,n_train,mediator,fold,domain,user_id,seed,srocc,plcc,ccc,eff_dof,recorded_at,experiment
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,110,2,0.42086875513014377,0.4343734619237489,0.3815332388228173,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,110,2,0.39589412570483856,0.40822137685956833,0.36804683799687593,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,116,2,0.6041692445767033,0.6131091005769254,0.4323070413737006,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,116,2,0.447227823723556,0.5160548129528617,0.427635282188502,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,116,2,0.5063695363803082,0.48049091565159835,0.4742197050223688,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,116,2,0.6932834550739319,0.6674944409502654,0.6304616746289622,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,116,2,0.5937265652620984,0.617229801756541,0.5661519085650267,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,116,2,0.6154152069155086,0.5977603275471657,0.5647433963142153,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,116,2,0.6014581643700271,0.5970303103257323,0.5393245844465245,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,116,2,0.5965380558467999,0.5754728123825433,0.5380611967012516,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,117,2,0.6575894569642349,0.688794114800834,0.5048954530941943,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,117,2,0.5924917744088927,0.5519900089552469,0.5327112901883807,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,117,2,0.8125699442517461,0.7995570717624427,0.7549733279720059,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,117,2,0.8057613830213527,0.8062392064290574,0.74270430245386,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,117,2,0.7839152081382208,0.7981781716362418,0.7330243164462085,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,117,2,0.7848458747812243,0.7898241173372713,0.7224387861969725,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,117,2,0.7696123313089055,0.7716362509464028,0.7099600359733587,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,117,2,0.7398799811876922,0.7272913044909948,0.6855218738296649,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,126,2,0.4792680997883832,0.46270532079193233,0.4189340014646347,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,126,2,0.39477826423908535,0.4030808227796141,0.3741676562402764,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,126,2,0.5295878037111001,0.5668557436890049,0.49780410167854905,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,126,2,0.530326351224643,0.57013706382556,0.509363975224121,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,126,2,0.5524827766309274,0.5820616322099277,0.49602689188151383,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,126,2,0.5083176353210672,0.5264427628292848,0.4367609039360163,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,126,2,0.5162939484673296,0.5137948115992199,0.4398560398213597,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,126,2,0.5667613618927552,0.5654380879218244,0.4967971420634428,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,127,2,0.480844769942039,0.49933191157889784,0.3022274702674846,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,127,2,0.4395762270783534,0.4562015613184816,0.41492398962416477,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,127,2,0.562498581268047,0.5535990209098132,0.4947749338564776,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,127,2,0.5917447781131796,0.6023740362432842,0.5246962310003582,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,127,2,0.5633327848693344,0.6200279694845152,0.5376778218478564,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion,0,art,127,2,0.6385092505853466,0.6393150498861566,0.5701271487851637,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_mlp,0,art,127,2,0.561958802467214,0.5934052397960151,0.5452313005797049,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,emotion_joint,0,art,127,2,0.5698101304793302,0.5874875552822157,0.5386090737401202,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,population,0,art,136,2,0.3060954724056994,0.3906542927300224,0.3831521956411844,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,identity,0,art,136,2,0.3137505172175127,0.322584300650126,0.31315062549437767,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,random,0,art,136,2,0.43697547467433995,0.4885360304044521,0.4462879628840814,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,shuffled,0,art,136,2,0.49162398902534005,0.49375855046277145,0.44769250928071463,,2026-08-22,efficiency
qwen8b,mlp,C,mean,100,pca,0,art,136,2,0.4832247037457117,0.49822558194834987,0.4591722797645417,,2026-08-22,efficiency
