mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
emotion,mlp,3,fashion,31,-0.003711654167386035,-0.0034767989778822345,-0.011836471589724203,
emotion,mlp,3,fashion,32,0.059515612625447696,0.09912180202565495,0.06774039342643699,
emotion,mlp,3,fashion,36,-0.18291564946409333,-0.18031284730115185,-0.20767854202327454,
emotion,mlp,3,fashion,42,0.08525756834190507,0.08016802194103563,0.08552152383656535,
emotion,mlp,3,fashion,47,0.1600515413302599,0.1835885689012715,0.17470005693351343,
emotion,mlp,3,fashion,54,-0.04324004969510667,-0.10462481662395713,-0.047748845338849634,
emotion,mlp,3,fashion,55,0.08505619268179022,0.11419935110129409,0.09967018402353937,
emotion,mlp,3,fashion,59,0.14362580749524634,0.0755368817014224,0.14898951029226187,
emotion,mlp,3,fashion,60,0.18474719357871713,0.19215937691117602,0.2060578946118469,
emotion,mlp,3,fashion,67,0.039632178754569834,0.06352678032008774,0.0418020644115931,
emotion,mlp,3,fashion,68,0.17562951034904142,0.1815937933005892,0.1780804880629752,
emotion,mlp,3,fashion,75,0.10478533543843942,0.08855795176069688,0.10680587054738122,
emotion,mlp,3,fashion,76,0.24608628563657542,0.28464373135322757,0.26807998541814204,
emotion,mlp,3,fashion,82,0.07940559995037844,0.10642499592410053,0.09800732330257954,
emotion,mlp,3,fashion,84,0.19878676580877355,0.2767472837580947,0.2467197453043681,
emotion,mlp,3,fashion,88,0.12891548579412818,0.17090817482485177,0.15472226632500352,
emotion,mlp,3,fashion,95,-0.05774875167751426,-0.09176139270731799,-0.07291513955675687,
emotion,mlp,3,fashion,96,0.016996171714401497,0.0054866214607519614,0.027873776651855666,
emotion,mlp,3,fashion,107,-0.05894752751138349,-0.06795327702477323,-0.06265114098284204,
emotion,mlp,3,fashion,122,0.22355513263051938,0.24832304512837522,0.2691267690019186,
emotion,mlp,3,fashion,123,0.006304809766238766,-0.016696693691773703,0.007863874080704167,
emotion,mlp,3,fashion,132,-0.0833418186359136,-0.1928645949544493,-0.1775540754232727,
emotion,mlp,3,fashion,140,0.19328845150994434,0.24739359547589143,0.23593712593591484,
emotion,mlp,3,fashion,141,0.004465847394491298,-0.0003051074368356684,0.0036572043139785973,
emotion,mlp,3,landscape,0,0.024967972227041668,0.09748796519914915,0.03797979405988467,
emotion,mlp,3,landscape,9,0.27925862611856644,0.23145833965844576,0.30106565814169944,
emotion,mlp,3,landscape,10,0.2973286410070723,0.328540577038177,0.34533973714586813,
emotion,mlp,3,landscape,11,0.09737000807581013,0.14061074171595644,0.09694091261755296,
emotion,mlp,3,landscape,24,-0.04871904302561925,-0.03126640113258473,-0.0511016182495973,
emotion,mlp,3,landscape,28,0.11773931158173079,0.1849913055523326,0.13980172178094283,
emotion,mlp,3,landscape,31,0.014049329886422901,0.01921700058735577,0.01777995759255263,
emotion,mlp,3,landscape,32,0.27197346710525167,0.2740906492856961,0.301155340334345,
emotion,mlp,3,landscape,36,0.33476596223292043,0.472310220033306,0.4841110414119907,
emotion,mlp,3,landscape,42,0.16056381443409404,0.20839820836924186,0.1631344439608146,
emotion,mlp,3,landscape,47,0.31863617318367593,0.30375915971161715,0.33483955986550934,
emotion,mlp,3,landscape,54,-0.08993193562126355,-0.09042690872447447,-0.11577183017664366,
emotion,mlp,3,landscape,55,0.2951349514466289,0.20941904671459213,0.3567483680258523,
emotion,mlp,3,landscape,59,-0.02611253442212357,-0.034219986845180066,-0.025602520727219403,
emotion,mlp,3,landscape,60,0.35979438137161807,0.3960688409270186,0.3839156607467579,
emotion,mlp,3,landscape,67,0.1312920052738038,0.11256956192898056,0.14098929769192936,
emotion,mlp,3,landscape,68,0.23318743667070743,0.23498522168517177,0.273694394264613,
emotion,mlp,3,landscape,75,0.0243318675586195,0.017993581507911565,0.023252116913119597,
emotion,mlp,3,landscape,76,0.1497728319073319,0.12773188728773918,0.15307234134148273,
emotion,mlp,3,landscape,82,0.070227139203407,0.045973451940305936,0.07208776957736564,
emotion,mlp,3,landscape,84,0.2507070878568805,0.26578793552195157,0.3307545690822637,
emotion,mlp,3,landscape,88,0.275038329317022,0.24624797852994498,0.30292775748522555,
emotion,mlp,3,landscape,95,0.11375612625297739,0.09687317286247223,0.12872018009456407,
emotion,mlp,3,landscape,96,0.2725992953053838,0.29225564468882825,0.3039177475156092,
emotion,mlp,3,landscape,107,0.031230942148426834,0.007330501599045303,0.03518208912578807,
emotion,mlp,3,landscape,122,0.2929645488104024,0.3303402598678142,0.3280238187994789,
emotion,mlp,3,landscape,123,0.16986870765940676,0.19399570142718173,0.18563228335327445,
emotion,mlp,3,landscape,132,0.09785769678019955,0.07543506324813236,0.11593268510036316,
emotion,mlp,3,landscape,140,-0.014879639431301134,0.0243958719304485,-0.015042406230335897,
emotion,mlp,3,landscape,141,0.027587599176130195,-0.024136346295671133,0.027953896823942764,
emotion,mlp,4,art,1,-0.01064558137704063,-0.05820747859302889,-0.015673297919135604,
emotion,mlp,4,art,2,0.40635779082787726,0.44544197246084455,0.42572789967390845,
emotion,mlp,4,art,12,0.33537796552426014,0.3701265815412806,0.3505169578770149,
emotion,mlp,4,art,13,0.15760071840577225,0.090900082431927,0.16300319646654607,
emotion,mlp,4,art,26,0.2103152278002466,0.2633241142125683,0.22581953556068587,
emotion,mlp,4,art,29,-0.06146574994797577,-0.019237618920156834,-0.06444677950248535,
emotion,mlp,4,art,34,0.19898589646101716,0.18553002461699233,0.24652918824455636,
emotion,mlp,4,art,38,0.16374909061133933,0.20805001110054466,0.17909326522382943,
