fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed,stage2_variant
0,art,3,population,mlp,,-0.009600641655021678,0.023270154418052615,-0.011978231214501723,1,A
0,art,3,identity,mlp,,0.23201048583366926,0.19277485817902537,0.23962181106800398,1,A
0,art,3,random,mlp,,0.02729379768408724,0.021947429851131732,0.036394410758423805,1,A
0,art,3,shuffled,mlp,,0.06816184796684199,0.036007502099513,0.08213273685313066,1,A
0,art,3,pca,mlp,,0.12850686171835846,0.1275694360097032,0.1502155181224545,1,A
0,art,3,emotion,mlp,,0.07633395644772381,0.11850632323635638,0.09391121758566963,1,A
0,art,14,population,mlp,,0.32857908859995927,0.5844285824705567,0.5928412691796608,1,A
0,art,14,identity,mlp,,0.3302187672182579,0.39284766775111624,0.36806955913884415,1,A
0,art,14,random,mlp,,0.29577996706818427,0.32658659950228713,0.3346008135794758,1,A
0,art,14,shuffled,mlp,,0.24076761719109382,0.25575580240871126,0.2824449162193836,1,A
0,art,14,pca,mlp,,0.4406171449015209,0.480318238355455,0.45996765015915264,1,A
0,art,14,emotion,mlp,,0.4641800972467752,0.5312806491675229,0.5056302107981661,1,A
0,art,15,population,mlp,,0.21881397784371223,0.3345008937999923,0.2956432129661042,1,A
0,art,15,identity,mlp,,0.019449137618889167,0.013382159904365466,0.020403853647154125,1,A
0,art,15,random,mlp,,-0.005741370898926937,-0.06234387193541689,-0.005829372694043365,1,A
0,art,15,shuffled,mlp,,-0.17666007339767084,-0.12208565722276271,-0.2014287629475365,1,A
0,art,15,pca,mlp,,0.001317451246945524,0.08427574511201585,0.0013898228924062554,1,A
0,art,15,emotion,mlp,,0.03101906095195846,0.0754074089849165,0.03890869640325584,1,A
0,art,19,population,mlp,,0.434362581140369,0.5002123582237769,0.49623566628728044,1,A
0,art,19,identity,mlp,,0.23935750947934398,0.36618058652979113,0.32047647227281606,1,A
0,art,19,random,mlp,,0.40362530640279826,0.48001032341318356,0.4146016763353822,1,A
0,art,19,shuffled,mlp,,0.25625932738922697,0.25200167867436385,0.28053638489282406,1,A
0,art,19,pca,mlp,,0.5253085485906784,0.5851107859957022,0.5516804609131085,1,A
0,art,19,emotion,mlp,,0.47454673391238056,0.5308895221954185,0.5278153999548886,1,A
0,art,21,population,mlp,,0.23961608913508486,0.4054785314482748,0.3745769926507511,1,A
0,art,21,identity,mlp,,0.44924589303351786,0.4323863724709524,0.4772477149799806,1,A
0,art,21,random,mlp,,0.5749286329490407,0.6182768031621982,0.5919620840939994,1,A
0,art,21,shuffled,mlp,,0.16875765021025918,0.12754819595048686,0.23386463246887573,1,A
0,art,21,pca,mlp,,0.30094371274476256,0.3043855212509252,0.3155036487225994,1,A
0,art,21,emotion,mlp,,0.35450928906285106,0.3984372272554246,0.3995957767645398,1,A
0,art,22,population,mlp,,0.32837082701649817,0.4396019234017925,0.43834829459211044,1,A
0,art,22,identity,mlp,,0.4088651447691275,0.4234375819941731,0.42707021788632604,1,A
0,art,22,random,mlp,,0.19071797238231014,0.16675563048522973,0.1982866650809985,1,A
0,art,22,shuffled,mlp,,0.04560623480259248,-0.013437825989466686,0.049123225094996836,1,A
0,art,22,pca,mlp,,0.4042410149990073,0.39003776812180296,0.4095646811623618,1,A
0,art,22,emotion,mlp,,0.3809650982996362,0.41394346580596303,0.40134026804466316,1,A
0,art,30,population,mlp,,-0.2575017519572931,-0.31402611581821616,-0.28673349728763164,1,A
0,art,30,identity,mlp,,0.22631629310373574,0.26576005455229823,0.2380957417612702,1,A
0,art,30,random,mlp,,-0.12048717390936024,-0.08214131942898537,-0.12877772432977827,1,A
0,art,30,shuffled,mlp,,0.12976449608398274,0.13574829731039426,0.16040949032351698,1,A
0,art,30,pca,mlp,,0.20080547929766907,0.14395748396013028,0.22439197456345827,1,A
0,art,30,emotion,mlp,,0.25279349575383425,0.36174819483626014,0.36511564347846814,1,A
0,art,50,population,mlp,,0.37031614922792816,0.3797693154938721,0.38679195704197,1,A
0,art,50,identity,mlp,,0.28789840084087115,0.3397935980734645,0.31365179220556005,1,A
0,art,50,random,mlp,,0.30512080515721834,0.2708880851514462,0.3192919029378994,1,A
0,art,50,shuffled,mlp,,0.07527755115867939,0.1757353577652392,0.08933912817240469,1,A
0,art,50,pca,mlp,,0.522617838777416,0.499065272216878,0.5519757379928212,1,A
0,art,50,emotion,mlp,,0.3039488794626848,0.28487958624858883,0.3135607297016298,1,A
0,art,57,population,mlp,,0.4580392110857764,0.5454670665920769,0.5400415683704854,1,A
0,art,57,identity,mlp,,0.37244525453553284,0.395521000600426,0.45559994956858135,1,A
0,art,57,random,mlp,,0.19540063564638044,0.16863467917282604,0.19644534503326677,1,A
0,art,57,shuffled,mlp,,0.25677297919467457,0.3819143787229038,0.26154179698793073,1,A
