fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
0,art,98,identity,ridge,46.84622130872568,0.4296069610475667,0.40649488034551556,0.4588589100741327,0
0,art,98,random,ridge,6.203250303662589,0.1294197674652536,0.124950226952332,0.14233671741955184,0
0,art,98,shuffled,ridge,4.125152458860233,0.13345410597209806,0.30934423051393906,0.27510632418205994,0
0,art,98,pca,ridge,6.3295629484707305,0.35192759221142245,0.3542967381985651,0.3816712912279184,0
0,art,98,emotion,ridge,4.822359137372784,0.3028718426000574,0.2919448497982889,0.3208537383278216,0
0,art,98,population,mlp,,0.17780740958952101,0.3028379465069538,0.3415922842119508,0
0,art,98,identity,mlp,,0.1080041449272873,0.07048474340900779,0.12810181917410365,0
0,art,98,random,mlp,,0.19940126073874892,0.21470737223051606,0.2172030720764299,0
0,art,98,shuffled,mlp,,0.1764896958282811,0.180598671224199,0.204008707302261,0
0,art,98,pca,mlp,,0.39406052858176893,0.3675557563643155,0.3963619309291928,0
0,art,98,emotion,mlp,,0.4221043960859737,0.41364193474712835,0.4288243914364048,0
0,art,98,gt_emotion,ridge,6.242440917950588,0.6691502642528203,0.7310002150062795,0.6850750302248338,0
0,art,99,population,ridge,,0.47823476302216134,0.7264778484164266,0.7392397355292637,0
0,art,99,identity,ridge,47.05060143337962,0.689099645562835,0.7575189279977103,0.7554715910994421,0
0,art,99,random,ridge,5.058659885606518,0.21087542705285428,0.3018611400909177,0.2813019087837456,0
0,art,99,shuffled,ridge,2.698154293962409,0.07698199747509259,0.19416462454834216,0.20521435476150401,0
0,art,99,pca,ridge,6.344951310875639,0.608537088142266,0.6544372834413974,0.6729245961913771,0
0,art,99,emotion,ridge,3.4302028752713882,0.6484742874065554,0.7294410813655006,0.7329251389184483,0
0,art,99,population,mlp,,0.5401039041785761,0.7249233655578959,0.7249935549785289,0
0,art,99,identity,mlp,,0.5048321613361376,0.5811822787331413,0.5617987651511532,0
0,art,99,random,mlp,,0.3074204881286065,0.33508821119201004,0.33192323256839995,0
0,art,99,shuffled,mlp,,0.12225026915339461,0.18648936543434716,0.12973605390284862,0
0,art,99,pca,mlp,,0.6856488907181777,0.6995658639281149,0.7204480937887289,0
0,art,99,emotion,mlp,,0.5426566815927741,0.533867706726615,0.584083558037724,0
0,art,99,gt_emotion,ridge,6.6471588684870975,0.8602701455517018,0.9181246919650905,0.8831652247649057,0
0,art,105,population,ridge,,0.1922717641941717,0.25833227836455225,0.2500592365255374,0
0,art,105,identity,ridge,26.457214992149858,0.13636247539094706,0.22215880295593632,0.2853545109103323,0
0,art,105,random,ridge,0.6233693528567301,0.004457650366920693,0.14066910560685658,0.1136569226983105,0
0,art,105,shuffled,ridge,0.5687167633956552,-0.009272319854169113,-0.06017318505471681,-0.08798220911622903,0
0,art,105,pca,ridge,1.6680489196596338,0.023591501311397166,0.1318244921140906,0.15154378055246742,0
0,art,105,emotion,ridge,0.5462556822661637,0.023359094197018745,0.25147521846566623,0.25911202933859534,0
0,art,105,population,mlp,,0.20847715108264045,0.28695305011642414,0.2606331926969179,0
0,art,105,identity,mlp,,0.2019734158998964,0.2609160980365962,0.2229796644428743,0
0,art,105,random,mlp,,0.1522613200459128,0.12099232502744464,0.1686614700464703,0
0,art,105,shuffled,mlp,,-0.03518175546056615,0.005614838902710983,-0.0387704383328144,0
0,art,105,pca,mlp,,0.22362405233126556,0.3022572127893001,0.25565239188138755,0
0,art,105,emotion,mlp,,0.018591522865810832,0.10638380611242668,0.020947451425727622,0
0,art,105,gt_emotion,ridge,5.0402223238583375,0.6901091729395654,0.8117665765804366,0.8117646041669689,0
0,art,109,population,ridge,,0.36911581040024644,0.46805810151923105,0.48389323603624895,0
0,art,109,identity,ridge,26.083685088537223,0.2890514470791351,0.4624389744081955,0.42278922041505385,0
0,art,109,random,ridge,0.6245191834357585,0.011577251961161234,0.3427667537731682,0.2825531414366716,0
0,art,109,shuffled,ridge,1.3460416691901704,-0.004601088513069535,0.036752128672178426,-0.01786192423894362,0
0,art,109,pca,ridge,5.281325863997745,0.28904987905390506,0.40062857618680453,0.41697207419873117,0
0,art,109,emotion,ridge,4.691073907363596,0.34250858846844273,0.5084550693985677,0.5119414761003229,0
0,art,109,population,mlp,,0.4252495922620063,0.425686845736017,0.5165633660884217,0
0,art,109,identity,mlp,,-0.1074562115401161,-0.1567280859078022,-0.13848449092557052,0
0,art,109,random,mlp,,0.13462777292163805,0.09724633495765118,0.13969764790257205,0
0,art,109,shuffled,mlp,,-0.06517667483827679,-0.03209483412969852,-0.09105206522239183,0
0,art,109,pca,mlp,,0.3563075725115763,0.4006791989535706,0.3729666922782384,0
0,art,109,emotion,mlp,,0.24441884146601928,0.16928253206579155,0.25109436062065016,0
0,art,109,gt_emotion,ridge,6.171559621530799,0.7097745186276739,0.7409757076925417,0.7368327358892708,0
