fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed,stage2_variant
0,art,3,population,ridge,,0.06964822288304581,0.10003716909823884,0.0959782035284279,2,plain
0,art,3,identity,ridge,25.93579358411934,0.10338565101934462,0.2219237884500597,0.2396770891167143,2,plain
0,art,3,random,ridge,5.104894569319176,0.019220703141358226,0.07015339184558178,0.09176910762491876,2,plain
0,art,3,shuffled,ridge,6.994498361396259,0.04147441754874917,0.07564024930836472,0.12117717228721268,2,plain
0,art,3,pca,ridge,5.244458106853956,0.10535452473658967,0.25891108652506967,0.2578863467084088,2,plain
0,art,3,emotion,ridge,6.8478121642105805,-0.002084300239923072,-0.026993379124941038,-0.005936632366438029,2,plain
0,art,3,population,mlp,,0.012873510898555316,0.0082302861941744,0.015744197396968196,2,plain
0,art,3,identity,mlp,,0.1847991789376258,0.14579364115394652,0.19291558181043778,2,plain
0,art,3,random,mlp,,-0.08484365380525331,-0.10611190414631994,-0.10513323711095944,2,plain
0,art,3,shuffled,mlp,,0.09703663131560672,0.08470336208171153,0.11885852196123338,2,plain
0,art,3,pca,mlp,,0.09288992160713784,0.184201643393427,0.1201343336456917,2,plain
0,art,3,emotion,mlp,,-0.15477622045829556,-0.18645517413707002,-0.2045675185125082,2,plain
0,art,3,gt_emotion,ridge,6.724840859253103,0.7842236900183684,0.8127491571512181,0.8343545768710184,2,plain
0,art,14,population,ridge,,0.3209064608976412,0.6387189479847772,0.6318511710460395,2,plain
0,art,14,identity,ridge,26.146016696019746,0.45001306470588115,0.6469643282916031,0.6054318845296534,2,plain
0,art,14,random,ridge,5.024484165772383,0.18510222379854957,0.3700983654587896,0.3649320339129216,2,plain
0,art,14,shuffled,ridge,6.99480958711626,0.2670113441232614,0.3871355066951827,0.36396165149429655,2,plain
0,art,14,pca,ridge,5.238415706008803,0.41455410678616167,0.6024591430210253,0.5527359647141661,2,plain
0,art,14,emotion,ridge,6.832564701413956,0.4296146832515746,0.5441951002505031,0.5210134256495511,2,plain
0,art,14,population,mlp,,0.30769591856901013,0.5435990486620579,0.5211985061553565,2,plain
0,art,14,identity,mlp,,0.29477372657967477,0.48737151548539037,0.42863613596079503,2,plain
0,art,14,random,mlp,,0.379066613020982,0.4768909417218949,0.4424490702088446,2,plain
0,art,14,shuffled,mlp,,0.0790066714668294,0.12745569799587358,0.09017838301057765,2,plain
0,art,14,pca,mlp,,0.4588277804715582,0.5290951266765571,0.4947873808069925,2,plain
0,art,14,emotion,mlp,,0.26119079638016374,0.2757235306216268,0.2986926646536427,2,plain
0,art,14,gt_emotion,ridge,4.82953546828118,0.5782243342623435,0.7623983691861446,0.709221530582663,2,plain
0,art,15,population,ridge,,0.16769024056229012,0.22654084980961536,0.2301194673630514,2,plain
0,art,15,identity,ridge,26.20570194211716,0.06610361263038972,0.13036985144927465,0.11411940305242857,2,plain
0,art,15,random,ridge,5.0827298876027065,0.1158098248747128,0.22000908128486554,0.26864401003244653,2,plain
0,art,15,shuffled,ridge,6.995616719424722,0.2644484433727223,0.21984976985743263,0.3576661158137858,2,plain
0,art,15,pca,ridge,5.241245613350676,0.09130950611182706,0.26020866480710625,0.21906597345529316,2,plain
0,art,15,emotion,ridge,6.840859818751208,0.1557625308218495,0.32611049195519176,0.24923315240244226,2,plain
0,art,15,population,mlp,,0.21466197391479783,0.32828774813010836,0.28251414611472864,2,plain
0,art,15,identity,mlp,,-0.06642007491205328,-0.1148104353699926,-0.09276557541248916,2,plain
0,art,15,random,mlp,,0.14086616817071326,0.024746375061247248,0.14683938933912477,2,plain
0,art,15,shuffled,mlp,,0.06745788876889572,0.18543850153192143,0.081447214289558,2,plain
0,art,15,pca,mlp,,0.0834251137998838,0.15585967983854224,0.09057157912109766,2,plain
0,art,15,emotion,mlp,,0.1513574751683918,0.24406510682723678,0.17181207255754202,2,plain
0,art,15,gt_emotion,ridge,2.908369208691603,0.4228055098203348,0.6381719865599667,0.6436590277410311,2,plain
0,art,19,population,ridge,,0.5000568926529513,0.5763815116948287,0.5774936904421142,2,plain
0,art,19,identity,ridge,26.51827816995044,0.3409240777257144,0.47681790309743544,0.4820980361496677,2,plain
0,art,19,random,ridge,5.046873870702829,0.06388624955697939,0.18426251009958433,0.16579515226138639,2,plain
0,art,19,shuffled,ridge,6.994215100351028,0.12362375280238483,0.24586624588003553,0.19153931787499973,2,plain
0,art,19,pca,ridge,5.262147065193105,0.2174028153229964,0.3199403735188776,0.3431017039227006,2,plain
