user_id,iteration,train_loss,val_r2
116,16,1.4386647892157192,0.4085666001179128
116,17,1.2845011979987437,0.3850689303365894
116,18,1.171873192500726,0.31942440534152516
116,19,1.1010302250975095,0.22574109707873158
116,20,1.062095224187437,0.12359503311861997
116,21,1.0455181573977232,0.028815233023824716
116,22,1.0404606914713028,-0.04472995653008205
116,23,1.036383543523183,-0.08860412936207762
116,24,1.0260933290460177,-0.09893278628045343
116,25,1.005042458661648,-0.07573701181641823
116,26,0.9729098820299364,-0.022346607720282075
116,27,0.9321552459065705,0.05519184938102395
116,28,0.8869017044217243,0.14766709161329372
116,29,0.8415413714694583,0.24441357895773008
116,30,0.8012421592398918,0.3367470978521302
116,31,0.7682811622092798,0.4163749169489872
116,32,0.7434295545143081,0.47945123323785754
116,33,0.7247892624767658,0.525493025009895
116,34,0.7092820243069757,0.5555940658785823
116,35,0.693745310059775,0.5721609752188404
116,36,0.675912945687882,0.5780009914501347
116,37,0.6549426418288746,0.5760166019818269
116,38,0.6326323939032162,0.5689281049820227
116,39,0.610486914380445,0.5590849348437004
116,40,0.5894405217167515,0.549384608078162
116,41,0.5703333657512789,0.5413320307446146
116,42,0.5540774490227889,0.5359469035603257
116,43,0.5405204383548848,0.5338031680247255
116,44,0.529803981209846,0.535437279423216
116,45,0.5208649976605958,0.5406304945368589
116,46,0.5124651766681768,0.5483848834716545
116,47,0.5033537959563664,0.5574854590955465
116,48,0.49326001359898575,0.5660398329608385
116,49,0.48281760205202157,0.5704361413394596
116,50,0.47248538828748704,0.5714517625776429
116,51,0.46333098110362064,0.5695909475111827
116,52,0.4561885632850004,0.5664115866879939
116,53,0.4506360590307481,0.5648707802299002
116,54,0.4460661752358996,0.5670961643531856
116,55,0.44163846519739663,0.5729749838031053
116,56,0.43666679660866026,0.5811009879796972
116,57,0.4314891035822367,0.5888103516973362
116,58,0.42637547074385834,0.5939465794670198
116,59,0.4211880692764655,0.594600516572598
116,60,0.41621416172869974,0.5890295737629344
116,61,0.41155882584627407,0.5782808442856158
116,62,0.4069242492406298,0.5640390017448175
116,63,0.40254265794012295,0.5479445597397099
116,64,0.3990679453976183,0.5320263936811607
116,65,0.3956835306661052,0.5189501764870016
116,66,0.3920646295381472,0.5104648353109986
116,67,0.3880974071173828,0.5063344222735553
116,68,0.3840314487084904,0.5048144950139926
116,69,0.38015026015150266,0.50375850064395
116,70,0.37666668856688434,0.5010519833971019
116,71,0.3737235723506235,0.49542790606319664
116,72,0.37103902254563215,0.48735955448726
116,73,0.3682308985438619,0.47795343639671883
116,74,0.3654801878968048,0.46942794920641806
116,75,0.3627747359579606,0.46303753843846474
116,76,0.3601040718135066,0.45976341783112085
116,77,0.35741697780945486,0.4589286000062378
116,78,0.3547289276513113,0.45922768590989826
116,79,0.35213734169512445,0.45922657999539696
116,80,0.34965475069065166,0.4581467978022792
86,0,9.2626756443373,-9.456917815991947
86,1,7.716087815653197,-7.325843342139915
86,2,6.3596137358919735,-5.533166360868566
86,3,5.175017193999251,-4.071440238773898
86,4,4.160408257784395,-2.9447821907715896
86,5,3.320659453002314,-2.1861313870935946
86,6,2.6703135623452616,-1.8087165100890177
86,7,2.225280667581744,-1.789292542202388
86,8,1.9852536169451138,-2.0334403391794633
86,9,1.917840059960054,-2.3723567388589677
86,10,1.9528591668805548,-2.628845490471688
86,11,2.009196750806883,-2.7013162933989556
86,12,2.027273528255801,-2.5778336191071505
86,13,1.9842520219334514,-2.3016358479926375
86,14,1.8805755398856654,-1.9550596858897396
86,15,1.7398319463791274,-1.587364527302368
86,16,1.5827341730772249,-1.2519835033377213
86,17,1.4281146218819547,-0.9769258547853918
86,18,1.2896447946210814,-0.7711405496625408
86,19,1.1764785688606876,-0.6301764238854972
86,20,1.094408917021585,-0.5501767111589859
86,21,1.042092987835035,-0.5187602630061805
86,22,1.0119866472948775,-0.514802509015746
86,23,0.9941094721585173,-0.521936957958427
86,24,0.9820035613768967,-0.5238198551403688
86,25,0.9677255230918255,-0.516428488679495
86,26,0.9470399408013076,-0.49934802647917453
86,27,0.9182777916251322,-0.47319429426854254
86,28,0.8823387616651391,-0.44350508516426723
86,29,0.8428068111860336,-0.41481404948544576
86,30,0.8028097889569462,-0.3930825023595843
86,31,0.7657765863772399,-0.3826435944457529
86,32,0.7348524162389045,-0.3850507542935342
86,33,0.7116939708468634,-0.3963830439535636
86,34,0.696623909483791,-0.409837351837115
86,35,0.6880384536272209,-0.4176389571120631
86,36,0.6832816009553979,-0.41502044371352453
86,37,0.6788496994746145,-0.39915021993608346
86,38,0.6723618468682083,-0.3704885296496485
86,39,0.662511277224989,-0.3354337566991874
86,40,0.6490168972408958,-0.2980425573121299
86,41,0.6331308341382372,-0.26569806278157815
86,42,0.6169685239674065,-0.24516013557528327
86,43,0.6019297172503538,-0.2374323686454316
86,44,0.5895012186892139,-0.24054460547366174
86,45,0.5801809113152119,-0.25226629116092836
86,46,0.5736992949191837,-0.268625909247207
86,47,0.5692479604293447,-0.28617761158855126
86,48,0.5657571010587775,-0.3004563237416038
86,49,0.5622483774102317,-0.3081352874534673
86,50,0.5579753764881225,-0.30607334181465506
86,51,0.5527286324800287,-0.2949132761429918
86,52,0.5466579822920173,-0.2764625937916365
86,53,0.5403574524669135,-0.25318196476420174
86,54,0.5344463024066819,-0.2289952822474952
86,55,0.5294150648040705,-0.2069762960857282
86,56,0.5253338151291179,-0.18986532781831533
86,57,0.5218698941536972,-0.17893300202996376
86,58,0.5186931219366291,-0.17362128046186998
86,59,0.5152014876497788,-0.17206818968748272
86,60,0.5112564658531941,-0.1725357525575144
86,61,0.5071224348445583,-0.17263864312470223
86,62,0.5030075364356155,-0.17074915210954966
86,63,0.4989066678720991,-0.16649767416136085
86,64,0.49488163338276164,-0.16083351583252314
86,65,0.4913297338409958,-0.15491919507827734
86,66,0.4882529875483397,-0.1502048083768892
86,67,0.4856817997456589,-0.14725042081302098
86,68,0.48324045275622673,-0.14583392097566117
86,69,0.4807676174543026,-0.1456872283888635
86,70,0.4782692816182458,-0.14694142670750043
86,71,0.4756201056059692,-0.14769456675171289
86,72,0.47288988772342927,-0.14658515939148353
86,73,0.4702703078699903,-0.14196322704712916
86,74,0.46767969031364615,-0.13314677357840043
86,75,0.46523241573550855,-0.12241692099950408
86,76,0.46294647955994445,-0.1125408152302807
86,77,0.4606133539209077,-0.10489327497252199
86,78,0.4582374150994851,-0.10131585387307007
86,79,0.4557713424901839,-0.1037668506559839
86,80,0.453178642482435,-0.11122725537500577
86,81,0.4506066986272517,-0.11957805516403708
86,82,0.44832460884152703,-0.12761294815652002
86,83,0.4461920400016473,-0.13427571096907265
86,84,0.44411072696806436,-0.13823383620488516
86,85,0.4421131399225631,-0.14024573276902053
86,86,0.44013154791516074,-0.13953219814924256
86,87,0.4380545573124688,-0.13747995115291145
86,88,0.4359243961837077,-0.13436167128883225
86,89,0.4338825866076952,-0.13083902883581766
86,90,0.4317820207558323,-0.12863227271397415
86,91,0.429684235674306,-0.12821061432325842
86,92,0.4276012397338346,-0.1285601447174618
86,93,0.4255378885218349,-0.1302264823151702
86,94,0.4233993509920655,-0.13353534141854762
86,95,0.4211940927227559,-0.1367009507270276
86,96,0.41899158288022176,-0.14036151195666635
86,97,0.4168231995553196,-0.1441046351784041
86,98,0.41473471472854484,-0.14641598118789023
86,99,0.41285365930564083,-0.14882852394953172
105,0,4.9749802888242725,-4.705040132132811
105,1,3.8185963136410512,-3.1958710854628043
105,2,2.8960753985882746,-2.030685273351201
105,3,2.185687685573492,-1.1987031105854156
105,4,1.6728210957072536,-0.6906172040382699
105,5,1.3493542816123074,-0.4843797344317584
105,6,1.204369799752506,-0.5138268124796719
105,7,1.2027389382632545,-0.6662179762758971
105,8,1.2774771071225726,-0.8191863234985
105,9,1.3518870006514088,-0.9000462548258934
105,10,1.3754743355662902,-0.8942676588843121
105,11,1.337824932143359,-0.8272630635124396
105,12,1.2549822641428101,-0.7378459253274967
105,13,1.153820273126926,-0.65443284586582
105,14,1.055648290310821,-0.5929956185642564
105,15,0.9756534669814295,-0.5590162255975217
105,16,0.9201007465281221,-0.5497224546262012
105,17,0.8891518143512918,-0.553961159987856
105,18,0.8763556872771155,-0.5592020332710157
105,19,0.8743627481196158,-0.551455778220141
105,20,0.8754462735689378,-0.5291657763231059
105,21,0.8739685216415508,-0.4913016826219423
105,22,0.8663698506085744,-0.44071775679418224
105,23,0.8520609475754687,-0.3818369018262271
105,24,0.8325668692388812,-0.3228964189533192
105,25,0.8100648796224229,-0.26942612828345514
105,26,0.7871106752077192,-0.22854183074339085
105,27,0.764998830423663,-0.2042540374668942
105,28,0.7445942018854669,-0.19667317989226674
105,29,0.7268613401746314,-0.2052558700413991
105,30,0.7122473212801781,-0.22914194443902347
105,31,0.7019326524172997,-0.2614561176639394
105,32,0.6954277279924116,-0.29634597881866975
105,33,0.6910834092744085,-0.3268728529577063
105,34,0.6865730366000068,-0.3439921525026175
105,35,0.6806356637279,-0.343393304241697
105,36,0.6724747260203303,-0.3260157612416037
105,37,0.6622269698462651,-0.2962048741254246
105,38,0.6513150545638587,-0.26037382536434306
105,39,0.6418837924265747,-0.22456044307261647
105,40,0.6343181235358493,-0.19385869771665054
105,41,0.6287104603167415,-0.17242127248661188
105,42,0.624501446025757,-0.1614168869752226
105,43,0.6207285782942753,-0.15979054140028537
105,44,0.6171097496844195,-0.16580501519537316
105,45,0.613138346885692,-0.17740914489176718
105,46,0.6086957622887327,-0.1892896509497335
105,47,0.6041627730087038,-0.19901412790815587
105,48,0.599368559214934,-0.20576269588898932
105,49,0.5949084027953385,-0.21005639215776273
105,50,0.5909760323095751,-0.21302083782481485
105,51,0.5875023336846571,-0.21503680690523463
105,52,0.5845628710144151,-0.21735338284970562
105,53,0.5817284995139451,-0.22104192655255073
105,54,0.5787934309477311,-0.22663321576603424
105,55,0.5754914957474299,-0.23443517558347726
105,56,0.5717867248295869,-0.24423061088833586
105,57,0.5679708515025661,-0.25460909244278485
105,58,0.564505566927177,-0.2625412411561492
105,59,0.5613749182706813,-0.26570310999894375
105,60,0.5582699929420336,-0.2631852678028499
105,61,0.5551175137653922,-0.25515435774130113
105,62,0.5519463301406327,-0.24497867946298335
105,63,0.54886519803936,-0.23663106356617303
105,64,0.5457357178355839,-0.23335999609746372
22,0,4.8529270021272835,-2.5545679676617685
22,1,4.841965011432362,-2.546558806378715
22,2,4.831022569179212,-2.5385596791979794
22,3,4.820099521838516,-2.530572979460838
22,4,4.809197111829756,-2.522598875943651
22,5,4.798316567290023,-2.514639354481072
22,6,4.787468638662357,-2.506706613963147
22,7,4.7766544740551105,-2.4987888780313456
22,8,4.765865698917698,-2.490883636802835
22,9,4.755104414938718,-2.4829913767190606
22,10,4.744371625664115,-2.4751042760555713
22,11,4.7336630964929025,-2.4672163729822234
22,12,4.722980505299569,-2.459338680155068
22,13,4.712319228262406,-2.4514741533209534
22,14,4.701678098319925,-2.4436211019452556
22,15,4.69106966184867,-2.4357772177258457
22,16,4.680496083607054,-2.4279487074240844
22,17,4.669949112373611,-2.42014264298213
22,18,4.659425009435936,-2.4123518844990643
22,19,4.648943178664439,-2.4045768947726245
22,20,4.638491144678686,-2.3968172503912566
22,21,4.62806502588963,-2.3890729588066884
22,22,4.6176633544372105,-2.3813433725865147
22,23,4.607286180360893,-2.373620338079175
22,24,4.596934525310296,-2.3659055054674862
22,25,4.586609554927842,-2.3582051461277924
22,26,4.5763098721430735,-2.3505331073490736
22,27,4.566029613388378,-2.3428760416135965
22,28,4.555776067354452,-2.3352321945181354
22,29,4.545558734166116,-2.3276031543971545
22,30,4.535371417357871,-2.3199853822984777
22,31,4.525210698736835,-2.312380285254249
22,32,4.5150902399507675,-2.3047892417810965
22,33,4.504996891707638,-2.297199384140061
22,34,4.49492809723567,-2.2896134709542584
22,35,4.484889825518672,-2.282037796452684
22,36,4.474877899528706,-2.274475681208664
22,37,4.464899052470169,-2.266928310876703
22,38,4.454951301517205,-2.259389458302794
22,39,4.445036409743275,-2.251861973416009
22,40,4.435156307936342,-2.244350288976538
22,41,4.42530474032574,-2.2368484302775626
22,42,4.415480934559819,-2.229346689942236
22,43,4.405683261814188,-2.221856439530715
22,44,4.39590790884035,-2.214380333310198
22,45,4.386161772776898,-2.206922562373993
22,46,4.376443069036207,-2.1994836518286647
22,47,4.366747578957433,-2.1920593564594486
22,48,4.3570757287322,-2.184648208106027
22,49,4.347430728091349,-2.1772527418016874
22,50,4.337811928864492,-2.1698565126636704
22,51,4.328227609378179,-2.1624694491373972
22,52,4.318666302006773,-2.155098142812096
22,53,4.309130051380938,-2.1477423564143225
22,54,4.299617015774736,-2.140405922478426
22,55,4.2901271417924605,-2.1330781970028876
22,56,4.280650575606106,-2.1257556318122615
22,57,4.2711860503641885,-2.1184299210101867
22,58,4.261744674473035,-2.111116515237872
22,59,4.2523275495803015,-2.1038156726403408
22,60,4.242936445234703,-2.0965258252593792
22,61,4.233568953740419,-2.0892347060328498
22,62,4.224225268422705,-2.0819531561917746
22,63,4.214904990062438,-2.0746847791613563
22,64,4.2056074887214105,-2.067429300348697
22,65,4.196335280439411,-2.060187820926467
22,66,4.187091897548127,-2.052960032941237
22,67,4.177872412296642,-2.0457476841403244
22,68,4.168677754026372,-2.0385519914213925
22,69,4.159505024722749,-2.0313747329817984
22,70,4.150353744183455,-2.024209911068505
22,71,4.141223710324942,-2.017056499838653
22,72,4.132115674477043,-2.0099222393394762
22,73,4.1230338322280815,-2.002802706326759
22,74,4.1139797460201875,-1.9956979671748187
22,75,4.1049484612482425,-1.9886064259816263
22,76,4.0959417143842485,-1.9815241537081527
22,77,4.086963666109055,-1.9744584314789404
22,78,4.078014215885251,-1.9674108635304974
22,79,4.069096115026115,-1.9603786051229886
22,80,4.0602082582764485,-1.953362192691407
22,81,4.051344171035543,-1.9463619807816808
22,82,4.042504221192518,-1.9393753596640217
22,83,4.033689157021416,-1.9324033903563733
22,84,4.024897559327313,-1.9254461407505983
22,85,4.016130650662111,-1.918504778385866
22,86,4.007394190540836,-1.911583274623708
22,87,3.998679947383229,-1.9046794662076727
22,88,3.989993451054544,-1.897794186542277
22,89,3.9813295347367625,-1.890922854958574
22,90,3.972694477546689,-1.884068777838138
22,91,3.9640843317726837,-1.8772305154149604
22,92,3.9554923937367503,-1.8704065952696873
22,93,3.9469216527310187,-1.8635980074503369
22,94,3.9383741577370714,-1.8568054777710747
22,95,3.929848521866269,-1.8500262747517242
22,96,3.921344517148099,-1.843254822880024
22,97,3.912855369245133,-1.8364884316611247
22,98,3.904381780863714,-1.8297298228434054
22,99,3.895928680531997,-1.8229804239421692
22,100,3.887486786113693,-1.8162460731293706
22,101,3.8790639303961068,-1.8095206466319191
22,102,3.870654934804434,-1.8028019075801986
22,103,3.8622610713703467,-1.7960907461371303
22,104,3.8538867944463178,-1.7893886594091932
22,105,3.845533518383784,-1.782697809104345
22,106,3.8371996134750166,-1.7760175701755032
22,107,3.828888108449878,-1.7693473570444986
22,108,3.8205941553428837,-1.762672788223913
22,109,3.8123114741542796,-1.755998248193558
22,110,3.804048547835403,-1.7493358150028717
22,111,3.7958071864940366,-1.7426854660436897
22,112,3.7875844281409012,-1.7360465644277947
22,113,3.779379438010301,-1.7294194991237632
22,114,3.771193541955243,-1.7228041526083198
22,115,3.7630245189311093,-1.7162008730992748
22,116,3.7548735023964817,-1.7096089520947775
22,117,3.7467424853368363,-1.7030196345561746
22,118,3.738631543796003,-1.6964407295738382
22,119,3.7305389720248017,-1.6898723137066143
22,120,3.722465168397293,-1.6833142199947586
22,121,3.7144090011745527,-1.676765881382948
22,122,3.706371601385367,-1.6702270931339878
22,123,3.6983494039600218,-1.663699770539802
22,124,3.6903474093019146,-1.657189281136402
22,125,3.682366794436085,-1.6506975801173778
22,126,3.6744071141565575,-1.6442181423779938
22,127,3.6664657456499326,-1.6377567882138946
22,128,3.6585490986011218,-1.6313094466837952
22,129,3.650649389078733,-1.6248725689713739
22,130,3.642769445806783,-1.6184491241399743
22,131,3.6349062322556627,-1.6120366474973649
22,132,3.6270622629949525,-1.60563264381108
22,133,3.619235577365349,-1.5992381842237995
22,134,3.6114267624706846,-1.592853764165577
22,135,3.6036345325173684,-1.5864781270193231
22,136,3.5958613767150296,-1.5801086148591366
22,137,3.5881123641877193,-1.573746792456114
22,138,3.5803844526777677,-1.567394616816566
22,139,3.5726773835471204,-1.5610568174630286
22,140,3.5649890387955807,-1.5547362912001792
22,141,3.5573218146793644,-1.5484303528145387
22,142,3.54967225415072,-1.5421371088148481
22,143,3.5420396002616066,-1.535856573183601
22,144,3.5344249694567176,-1.5295903498517238
22,145,3.5268296345850785,-1.5233332589988144
22,146,3.519252232470961,-1.517087194791905
22,147,3.5116921569779755,-1.510853765908717
22,148,3.504150387850778,-1.5046327415664527
22,149,3.496627897373479,-1.4984247584981345
22,150,3.489125089237584,-1.4922299053625663
22,151,3.4816424544294597,-1.486048182408196
22,152,3.4741781170820025,-1.4798765585794387
22,153,3.4667338339780085,-1.4737152553218604
22,154,3.45931006868347,-1.4675665577877526
22,155,3.451902010753461,-1.4614277730090923
22,156,3.4445130754503444,-1.4552995143609646
22,157,3.4371440306561274,-1.4491817338306814
22,158,3.4297931857904995,-1.4430744359027465
22,159,3.4224614289667348,-1.4369778222991512
22,160,3.415149591953117,-1.430894737602916
22,161,3.4078566927075604,-1.424821441185601
22,162,3.400584346881266,-1.4187486339697117
22,163,3.393332124751172,-1.4126884319618154
22,164,3.3860989096298004,-1.406640861946912
22,165,3.3788817241269564,-1.4006052341591775
22,166,3.371681105407899,-1.3945797520795886
22,167,3.364498696487585,-1.3885644238145587
22,168,3.3573339239790867,-1.3825592936452504
22,169,3.350187234261116,-1.37656607799526
22,170,3.3430585185808788,-1.3705845783457598
22,171,3.335947218759331,-1.3646152442274557
22,172,3.3288554105963106,-1.358666053008216
22,173,3.321778093672291,-1.3527270252303172
22,174,3.314717016968433,-1.3468078832483292
22,175,3.3076718362522066,-1.3408998089391018
22,176,3.3006427365144138,-1.3350017704454809
22,177,3.2936315831294047,-1.329113842246088
22,178,3.2866383355712663,-1.3232345027078471
22,179,3.2796581327117584,-1.3173626641013656
22,180,3.2726892391601683,-1.3115005395493515
22,181,3.2657363585836507,-1.3056485241939
22,182,3.2587972941431946,-1.2998067027334401
22,183,3.251875094435726,-1.293973573515578
22,184,3.2449709684939836,-1.2881510559277785
22,185,3.2380823037322837,-1.2823420573094206
22,186,3.231207792403022,-1.2765427185340288
22,187,3.224349870444859,-1.2707535844499689
22,188,3.217509646637934,-1.2649730774043064
22,189,3.2106858346096954,-1.2592031752311748
22,190,3.203879649026805,-1.2534441390843956
22,191,3.1970918114707327,-1.2476969010598689
22,192,3.1903206399255133,-1.2419633757669524
22,193,3.18356751312667,-1.2362392705149166
22,194,3.1768338206355264,-1.2305245953263957
22,195,3.170118148631319,-1.2248211423558582
22,196,3.1634199531518212,-1.2191130694876806
22,197,3.1567401101238888,-1.213415150926886
22,198,3.150079007876762,-1.2077202327492462
22,199,3.1434367485895764,-1.2020309768171482
22,200,3.1368131828415766,-1.1963509051276495
22,201,3.1302029609426953,-1.1906795416407885
22,202,3.123607035469642,-1.1850188597284048
22,203,3.1170303157253048,-1.1793691414737064
22,204,3.1104732445572494,-1.1737315399190855
22,205,3.1039322982138775,-1.168105744780215
22,206,3.09740923179433,-1.1624917932213457
22,207,3.0909015688404176,-1.1568870300235892
22,208,3.084410734406491,-1.1512886037584433
22,209,3.077938156689508,-1.1457024630404802
22,210,3.071470448701715,-1.1401264840059113
22,211,3.065014727008903,-1.134553568941235
22,212,3.0585748241954085,-1.128989509661666
22,213,3.0521511703755837,-1.123433978122895
22,214,3.0457454398816823,-1.1178896007173096
22,215,3.039355094198077,-1.1123572597416391
22,216,3.032981159298796,-1.1068359080117216
22,217,3.026623436556637,-1.1013253146931477
22,218,3.020280948970936,-1.095820273050176
22,219,3.0139528707368166,-1.090325779845445
22,220,3.007637425543281,-1.0848414650535507
22,221,3.001337500723681,-1.0793673350531372
22,222,2.9950499429305477,-1.0738982421526164
22,223,2.9887766907637747,-1.068435500389469
22,224,2.9825177768547264,-1.062984158399447
22,225,2.9762755810579478,-1.0575448064916695
22,226,2.9700438810807714,-1.0521159604638042
22,227,2.963826711679372,-1.046698940247103
22,228,2.9576239481294526,-1.041292476134648
22,229,2.9514356774075656,-1.0358986303353004
22,230,2.945264402656573,-1.0305165328826802
22,231,2.93910793443496,-1.0251465423677657
22,232,2.9329677045985854,-1.0197907534746045
22,233,2.9268436634924275,-1.0144473814476487
22,234,2.9207362435160995,-1.0091128536207847
22,235,2.9146428032938068,-1.0037880746194712
22,236,2.9085666591370423,-0.998475350072487
22,237,2.9025067357037155,-0.9931750663589012
22,238,2.896464859053718,-0.9878867486980953
22,239,2.8904415329360797,-0.9826104798900606
22,240,2.88443579551039,-0.9773470141078913
22,241,2.878449208674823,-0.9720843197035149
22,242,2.872480229165453,-0.9668330143871646
22,243,2.866527851990103,-0.9615941824647001
22,244,2.8605898949432538,-0.9563543733744437
22,245,2.854666734880369,-0.9511262647567551
22,246,2.848760998473442,-0.9459098589660562
22,247,2.842871185905392,-0.9407029186687008
22,248,2.8369991384423634,-0.9355056875667742
22,249,2.8311439914555074,-0.9303198538359787
22,250,2.825306585979184,-0.925145754536266
22,251,2.819486257500761,-0.9199840403339468
22,252,2.8136853551423533,-0.9148347304974058
22,253,2.8079028472023553,-0.9096976889088524
22,254,2.8021388560416356,-0.9045729934085667
22,255,2.796394498974466,-0.8994607417075113
22,256,2.7906681926510384,-0.8943604312921833
22,257,2.784958658045617,-0.8892717958708545
22,258,2.7792683269552163,-0.8841955844773353
22,259,2.7735965626528296,-0.8791317663919447
22,260,2.7679416514612276,-0.8740793767437904
22,261,2.762303176329212,-0.8690382097797955
22,262,2.7566814429048563,-0.8640076009318094
22,263,2.751076685432827,-0.8589889565005218
22,264,2.745489947605887,-0.8539820404400373
22,265,2.73992067828394,-0.848986602428043
22,266,2.7343690598686314,-0.8440030826553222
22,267,2.7288364139668877,-0.8390317767349085
22,268,2.7233227380054825,-0.8340738848744425
22,269,2.7178261796702743,-0.8291279766571482
22,270,2.7123458098754747,-0.8241940687441127
22,271,2.706883695365055,-0.8192724696057267
22,272,2.701440123755182,-0.8143631714167505
22,273,2.6960171751013804,-0.8094651078168134
22,274,2.6906121856485425,-0.804578753135188
22,275,2.685225941500458,-0.799705000905055
22,276,2.6798575012546224,-0.7948437294421091
22,277,2.674506650738392,-0.7899946415874128
22,278,2.6691753264802376,-0.7851576783409184
22,279,2.663863175303907,-0.7803320296786684
22,280,2.658569000970065,-0.7755188248160019
22,281,2.653292375964293,-0.7707190598311544
22,282,2.6480334847287272,-0.7659311325754605
22,283,2.6427922677474425,-0.7611556631451031
22,284,2.637568721174309,-0.7563912625573725
22,285,2.632362790917972,-0.7516381307685323
22,286,2.6271743000507106,-0.7468941784865093
22,287,2.6220008608267604,-0.7421600962643444
22,288,2.6168451934686323,-0.7374385021762611
22,289,2.611708375390003,-0.7327308124141174
22,290,2.6065885943692155,-0.7280353743746477
22,291,2.6014855334996168,-0.723351932694619
22,292,2.596401276042633,-0.7186805914446839
22,293,2.5913345543253143,-0.7140212238493266
22,294,2.5862839997040474,-0.7093733139780505
22,295,2.58125037475718,-0.7047372998274068
22,296,2.5762361646252363,-0.7001135158028666
22,297,2.5712406708106967,-0.695502864081385
22,298,2.5662644711128544,-0.690907221275421
22,299,2.5613059104835494,-0.6863234455795255
22,300,2.556365124048385,-0.6817516690506402
22,301,2.5514399290495935,-0.6771914529105214
22,302,2.5465316075906754,-0.6726417515900818
22,303,2.5416408040094853,-0.6681038284234067
22,304,2.5367669352980586,-0.6635778506433339
22,305,2.531909989942022,-0.6590641333494724
22,306,2.5270703393037235,-0.6545628031959718
22,307,2.522248226199055,-0.6500749901338518
22,308,2.5174420870908656,-0.6456006789432001
22,309,2.5126546415495343,-0.6411389567330208
22,310,2.5078840371066127,-0.6366898005616339
22,311,2.503130754576578,-0.6322522960553241
22,312,2.498394698819354,-0.6278261543493158
22,313,2.493675936824754,-0.6234105411746338
22,314,2.4889743683306915,-0.6190039665741811
22,315,2.4842898646243583,-0.6146089522638034
22,316,2.4796222459669313,-0.6102269152278734
22,317,2.4749714920975783,-0.6058573833896723
22,318,2.4703369189487843,-0.6014983946630417
22,319,2.465719471763743,-0.5971418470178467
