fold,domain,user_id,base_srocc,base_plcc,top1_srocc,top1_plcc,bottom1_srocc,bottom1_plcc,avg1_srocc,avg1_plcc
1,fashion,100,0.6136122362663528,0.6092321318495326,0.6459874902820546,0.6504724909776859,0.6229707081302666,0.6209337450675267,0.6174567976807172,0.6076223261141014
1,fashion,101,0.15938343368492403,0.1901531036103356,-0.17649576239516554,-0.17418372880947405,0.1592341982601254,0.1893019331851289,0.11751223735571177,0.13110873727664582
1,fashion,106,0.1834154538380671,0.18504458120488051,0.1654548901091169,0.16674474211994395,0.19148039016814664,0.192470564816892,0.18386782537630117,0.1845951327757879
1,fashion,111,0.5817251452536045,0.5763697924720659,0.2956018277147696,0.2653359702579231,0.579171349765788,0.5764597470935962,0.3632844240635789,0.34370734457618274
1,fashion,118,0.413502912996986,0.36929700313513003,0.35313535360224446,0.3586233572503051,0.43630182705411336,0.3750821304825839,0.36166016494534425,0.32636535333722033
1,fashion,119,0.5061499230059227,0.517949545901037,0.08688743842703217,0.07404855263870755,0.4593530829291662,0.4170148209107266,0.3564168178470001,0.3390627805766938
1,fashion,128,0.47021200672603425,0.497773699973885,0.06181144267615342,0.12190971565542466,0.47021200672603425,0.4986947742983803,0.4164678403397285,0.4369597571755697
1,fashion,129,0.04872751140114217,0.04165276409109139,0.23383202083053234,0.2956549247550656,0.04872751140114217,0.0430433301656266,0.03970098648186341,0.03917623613315735
1,fashion,137,0.06442546130456783,0.07415686906478205,0.08030915798564793,0.07322807803340178,0.0664542200706871,0.07419507781930884,0.07040570491480093,0.07217754600616928
1,landscape,5,0.6386464939733209,0.6261115847934527,0.43033636422253124,0.4885600826223299,0.6301188783041146,0.6227850979083104,0.5622135187626648,0.5663135588438382
1,landscape,6,0.621121204801698,0.6106600911323145,0.5121646378727067,0.47857724755210573,0.6218089378661731,0.6097461212890158,0.5819765616012657,0.5753176249277444
1,landscape,16,0.40839155530892063,0.3719544632908499,0.370814626616232,0.3378268116096963,0.3977463940474148,0.3597089661132429,0.39260251757213815,0.3613674030869743
1,landscape,17,0.1814047122352684,0.2975080570516412,0.1390751712235166,0.13321057676954717,0.1511617194117778,0.28090036260726725,0.1439888969186813,0.23738199257752698
1,landscape,23,0.6674415482945779,0.6771242053706688,0.6596414863760085,0.6778061200808627,0.6630052630783916,0.6758233506397033,0.6628102615304273,0.6734519217761454
1,landscape,35,0.4189036342139021,0.3694752318894331,0.4694061679785794,0.523580515541473,0.41769278425351025,0.3731314720743437,0.3923586318084066,0.36036138713531995
1,landscape,39,0.7313450822443516,0.7068820706774332,0.7433765530307153,0.7177075428857547,0.716540926832324,0.6927337712486314,0.7217043446301167,0.702342544888477
1,landscape,44,0.5133187593602959,0.47821450795754583,0.5138231999650132,0.4551301623886532,0.5282502012599272,0.4709966378784197,0.5148104622913885,0.470867141021657
1,landscape,51,0.7364228394375715,0.6929500784178306,0.7042584746385604,0.7080304347617019,0.7351576753153714,0.6838585422366752,0.7283104958628047,0.6836419358106732
1,landscape,64,0.3302556730437623,0.3090903337851039,0.34092501575651324,0.3232742908222535,0.32862563457375876,0.30885190704259025,0.32648753216505266,0.30800494774956355
1,landscape,69,0.3685366613272287,0.4123951343174507,0.2857399052256981,0.27177819001034853,0.3747616008140798,0.41650927992249415,0.35610124214327543,0.3970645532486364
1,landscape,81,0.4532536226638545,0.4310427909999106,0.4832294093398462,0.42268464183941357,0.4640492898945133,0.44208980355969435,0.44691244031662186,0.4236050533319901
1,landscape,92,0.5371865182810969,0.5201640551016156,0.5216028647521612,0.4832094325953513,0.5364373041691288,0.53035285534396,0.5323844125920063,0.515472831920319
1,landscape,100,0.5784330895876527,0.5575676997107845,0.5736885598422868,0.5621794045914714,0.5817792316185949,0.5483457701163218,0.5794105340615101,0.5554758278862576
1,landscape,101,0.4198052325186144,0.48232615747581836,0.31277014538977643,0.36635645577599907,0.4115209403999056,0.4721101454835095,0.3638844455788294,0.42211808036514936
1,landscape,106,0.5420205311709344,0.562124788585774,0.5688988095659863,0.6427939123853051,0.5407830413737406,0.5558121973461507,0.5258695214749863,0.5408950821480787
1,landscape,111,0.5469876323990893,0.568886293152226,0.45294414472345634,0.4912635838039895,0.5576665632340513,0.5755325220638776,0.4554539395279866,0.47739017885966145
1,landscape,118,0.49778821067119405,0.4995342804596846,-0.023052204594995285,0.08547009478437621,0.6055809168227378,0.576755604966409,0.4097616497123352,0.4286744363623095
1,landscape,119,0.7171659715502977,0.7227800113966671,0.603636801209258,0.6079529917885436,0.7213206986835897,0.7233639014868953,0.7066897663002585,0.7072136425396851
1,landscape,128,0.4273685804509551,0.3794845384155339,0.35410827439392983,0.32078074977151,0.42268274244318116,0.37842877305167155,0.41183549531919444,0.370657169916554
1,landscape,129,0.5200555361354116,0.5685110819838226,0.4713968252750116,0.5288517113945002,0.5153241364099889,0.566062301464505,0.5064589874507758,0.5578943422463796
1,landscape,137,0.5178420665088117,0.5454113317322645,0.5482274303346404,0.575395602685369,0.5204238294482613,0.5464580053466734,0.5087917107100821,0.5412152202282393
2,art,7,0.45003973525329827,0.44342971150618815,0.46987401181800964,0.43780412205542807,0.44959346403059236,0.44289095669116896,0.426323607418065,0.4345894062943668
2,art,8,0.5680333783898046,0.5655632574934452,0.5283561405359849,0.5586732410311785,0.5498435454863109,0.5668286530111115,0.5537641610995953,0.5614166498105155
