fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,n_train,seed,stage2_variant
0,art,3,population,ridge,,0.07349054364873973,0.12193560915059572,0.10521318714791203,10,0,B
0,art,3,identity,ridge,3.1286842547868994,0.05248191780395743,0.11546895571231583,0.10323817921929401,10,0,B
0,art,3,pca,ridge,0.5874956053071931,0.03566572142671281,0.05815089114574412,0.05438926868569974,10,0,B
0,art,3,emotion,ridge,1.2761694560536971,0.03347076006172687,0.11992702740082696,0.10729935714482525,10,0,B
0,art,14,population,ridge,,0.34247330288943323,0.71069217728954,0.6974446479616871,10,0,B
0,art,14,identity,ridge,3.0798331452293084,0.40068596618918434,0.5362477457379,0.5533641582298441,10,0,B
0,art,14,pca,ridge,0.5989067270976073,0.3664033583601741,0.5984357947990198,0.5975457859987212,10,0,B
0,art,14,emotion,ridge,1.2810258113876496,0.4509536059577259,0.6066315041401419,0.5983770476140242,10,0,B
0,art,15,population,ridge,,0.1893365439870105,0.27194460662799824,0.25502493982003077,10,0,B
0,art,15,identity,ridge,3.036842851442307,0.19589761417109033,0.21788492891909325,0.23202259444764123,10,0,B
0,art,15,pca,ridge,0.5924856790015717,0.2151314665658931,0.25696933244930353,0.23823572020499328,10,0,B
0,art,15,emotion,ridge,1.1891079592915372,0.1688408523837179,0.24964100678738907,0.24290550195716465,10,0,B
0,art,19,population,ridge,,0.49501760990718424,0.5528374118661866,0.5763599949841074,10,0,B
0,art,19,identity,ridge,3.012942263090383,0.5021065001283321,0.5624645543808643,0.601459537552434,10,0,B
0,art,19,pca,ridge,0.5808489270916322,0.461107236890393,0.5866072330187092,0.6158271267882085,10,0,B
0,art,19,emotion,ridge,1.2259944325033603,0.5141216637871938,0.6274602367467979,0.6431979693707669,10,0,B
0,art,21,population,ridge,,0.330397536201198,0.5402189166814586,0.5486970852670714,10,0,B
0,art,21,identity,ridge,3.1219340510468463,0.45796362897739695,0.5273936840444814,0.5681464117975401,10,0,B
0,art,21,pca,ridge,0.5883360303259184,0.4162013223214085,0.6078657319627697,0.5955898609624206,10,0,B
0,art,21,emotion,ridge,1.1632087329642151,0.4092476482433418,0.5765319283045862,0.5424778956620314,10,0,B
0,art,22,population,ridge,,0.30050796113284445,0.4168647323254122,0.436736953878034,10,0,B
0,art,22,identity,ridge,3.016325870779277,0.36173285113024906,0.4207597543513446,0.4611891619853259,10,0,B
0,art,22,pca,ridge,0.6081116223822297,0.3198120641781358,0.421197944329262,0.4622523562976012,10,0,B
0,art,22,emotion,ridge,1.291975556726016,0.2519706831979255,0.3417881827755657,0.37883655961118884,10,0,B
0,art,30,population,ridge,,-0.1967153087144221,-0.20893863611526986,-0.22347207506493533,10,0,B
0,art,30,identity,ridge,3.176694770081271,-0.09973741706955518,-0.0934165878394662,-0.13835849634744918,10,0,B
0,art,30,pca,ridge,0.6069364498736106,-0.10370620966007496,-0.14692465985762526,-0.14677689604874844,10,0,B
0,art,30,emotion,ridge,1.3520194038553934,-0.09307157518736275,-0.18060210629419302,-0.20384700239822232,10,0,B
0,art,50,population,ridge,,0.3997953806174557,0.42353220614358145,0.41914000157880316,10,0,B
0,art,50,identity,ridge,3.109964252326233,0.3555711297273832,0.4197450329142797,0.4023984687344531,10,0,B
0,art,50,pca,ridge,0.6002094657449084,0.3328480424419084,0.407015922893571,0.384276120818151,10,0,B
0,art,50,emotion,ridge,1.3066101778388233,0.31737206943011453,0.406174328842615,0.37601274906850535,10,0,B
0,art,57,population,ridge,,0.4373042694133484,0.5178166622947827,0.5143772135122322,10,0,B
0,art,57,identity,ridge,3.0274770377381977,0.4170988827285755,0.5297292870710872,0.5127297269123361,10,0,B
0,art,57,pca,ridge,0.5859219587361691,0.3735473923999086,0.46557597749594226,0.47612258280640474,10,0,B
0,art,57,emotion,ridge,1.2534195998957176,0.3690400177936794,0.47721537693334076,0.4837509572635453,10,0,B
0,art,62,population,ridge,,0.2209952562756727,0.4427304479649944,0.4244877753205726,10,0,B
0,art,62,identity,ridge,3.0316837290346776,0.2897821698521734,0.5171914492734689,0.47993211523286755,10,0,B
0,art,62,pca,ridge,0.5964270047701751,0.2908035869365329,0.43377347358419976,0.44116300297320177,10,0,B
0,art,62,emotion,ridge,1.159811105102397,0.21172001364252402,0.4487345736488238,0.40607620650656784,10,0,B
0,art,63,population,ridge,,0.13621157818715357,0.1691292080603927,0.19717558067950572,10,0,B
0,art,63,identity,ridge,2.965751401109054,0.14632091008825387,0.1594189191098996,0.23720592622266698,10,0,B
0,art,63,pca,ridge,0.6072781143388064,0.1657417598008811,0.22248574425227743,0.2088042265322034,10,0,B
0,art,63,emotion,ridge,1.1548139730277571,0.12378701980738044,0.21788086495616732,0.25774224996402373,10,0,B
0,art,79,population,ridge,,0.44318417199385635,0.44476874967855656,0.49048711032099357,10,0,B
0,art,79,identity,ridge,3.1205953674892197,0.4698943075243985,0.480604403224086,0.5122839345859782,10,0,B
0,art,79,pca,ridge,0.604351984293459,0.449571138410851,0.5299101960455945,0.5168368135825844,10,0,B
0,art,79,emotion,ridge,1.2427877520270327,0.3647658647841658,0.3665911111636286,0.43105277314960955,10,0,B
0,art,80,population,ridge,,0.34888197797071746,0.7105800692058722,0.6990975945691806,10,0,B
0,art,80,identity,ridge,2.959917680319925,0.48562028731393736,0.6442579526801583,0.6343452081504186,10,0,B
0,art,80,pca,ridge,0.5887262150559238,0.4407416112412516,0.6871953821938428,0.6820777077847053,10,0,B
0,art,80,emotion,ridge,1.1810655627547786,0.41166429572563934,0.5520947744562772,0.5445739659146517,10,0,B
0,art,85,population,ridge,,0.024444532000172964,0.001473733920110154,0.04409092191766491,10,0,B
0,art,85,identity,ridge,3.102615678717085,0.07293143466786384,0.040146544720242115,0.08927022281639199,10,0,B
0,art,85,pca,ridge,0.6000981704543074,0.06465014377333357,0.03328605923007416,0.0789796404923129,10,0,B
0,art,85,emotion,ridge,1.2942614856605612,0.10569329397413048,0.09233705285655686,0.1297068553406166,10,0,B
0,art,86,population,ridge,,0.3902181266029929,0.6463861805375634,0.6694207470748463,10,0,B
0,art,86,identity,ridge,2.991224225170844,0.48175445517927223,0.6585262782938803,0.6642009733223804,10,0,B
