n_train,mediator,head,n,eff_dof,srocc_mean,srocc_sd,srocc_sem,srocc_beats_pop,srocc_sig_vs_pop,plcc_mean,plcc_sd,plcc_sem,plcc_beats_pop,plcc_sig_vs_pop
10,emotion,ridge,387,0.7481044303017171,0.3254966410450056,0.2504420898673132,0.012730686885291654,False,True,0.33222737509826433,0.2522251821998744,0.012821326562453857,False,True
10,emotion_hist,ridge,387,0.5824678757148962,0.3332861586871209,0.24788204718101667,0.012600552602074766,False,True,0.3410795444975778,0.2492699918903518,0.012671105796699536,False,True
10,emotion_sd,ridge,387,0.5036756544424107,0.31873866594673306,0.25379157588147677,0.012900950828127988,False,True,0.32694671199045644,0.2532271888500518,0.012872261422992463,False,True
10,population,ridge,387,,0.415915854809294,0.17961937734059805,0.009130566082824617,False,False,0.4265928502826286,0.17378927344550174,0.008834205246527038,False,False
25,emotion,ridge,387,1.077300863778429,0.37953720213424547,0.20656798490111183,0.010500440791302208,False,True,0.3901484902301137,0.2045652657498085,0.01039863685551838,False,True
25,emotion_hist,ridge,387,1.4864265640627172,0.38286194245366406,0.20903356370685866,0.010625773205608462,False,True,0.39071108087672496,0.20926915065393464,0.010637748763147832,False,True
25,emotion_sd,ridge,387,1.1871479152811284,0.37734201089990116,0.2087397411092929,0.010610837363588397,False,True,0.38532720047517593,0.20721477057763377,0.010533318754962608,False,True
25,population,ridge,387,,0.415915854809294,0.17961937734059805,0.009130566082824617,False,False,0.4265928502826286,0.17378927344550174,0.008834205246527038,False,False
50,emotion,ridge,387,2.7796689832254167,0.4038159675396949,0.1814384259847319,0.009223033522023241,False,True,0.41232044485790204,0.17908540486582886,0.009103422736491529,False,True
50,emotion_hist,ridge,387,3.119201124129664,0.410749004390756,0.1852165030418161,0.009415083971960494,False,False,0.41822990886297196,0.18257820701526647,0.009280971847906157,False,True
50,emotion_sd,ridge,387,2.8099096510027617,0.4002252066381679,0.18437344183504892,0.0093722287623822,False,True,0.4063253311697674,0.1807633220622418,0.00918871606102135,False,True
50,population,ridge,387,,0.415915854809294,0.17961937734059805,0.009130566082824617,False,False,0.4265928502826286,0.17378927344550174,0.008834205246527038,False,False
100,emotion,ridge,387,4.1791727341839975,0.4186956967959572,0.18306437583170204,0.009305685197721729,True,False,0.42859255834017246,0.17797489105918163,0.009046972147208754,True,False
100,emotion_hist,ridge,387,6.283165037835824,0.42657743862277137,0.18634771912783982,0.009472586917245781,True,False,0.43712100404899223,0.180818628738655,0.009191527457382304,True,False
100,emotion_sd,ridge,387,5.092806147171628,0.4170715882685497,0.18273744307055304,0.009289066271498359,True,False,0.42706994348512556,0.17816576190147274,0.009056674657397946,True,False
100,population,ridge,387,,0.415915854809294,0.17961937734059805,0.009130566082824617,False,False,0.4265928502826286,0.17378927344550174,0.008834205246527038,False,False
