backbone,label,head,pop_srocc_mean,pop_srocc_sem,direct_beats_pop_srocc,direct_sig_vs_pop_srocc,hybrid_beats_pop_srocc,hybrid_sig_vs_pop_srocc,pop_plcc_mean,pop_plcc_sem,direct_beats_pop_plcc,direct_sig_vs_pop_plcc,hybrid_beats_pop_plcc,hybrid_sig_vs_pop_plcc,n_srocc,direct_srocc_mean,direct_srocc_sd,direct_srocc_sem,hybrid_srocc_mean,hybrid_srocc_sd,hybrid_srocc_sem,hybrid_srocc_best,hybrid_srocc_sig,art_n_srocc,art_direct_srocc_mean,art_direct_srocc_sd,art_direct_srocc_sem,art_hybrid_srocc_mean,art_hybrid_srocc_sd,art_hybrid_srocc_sem,art_hybrid_srocc_best,art_hybrid_srocc_sig,fashion_n_srocc,fashion_direct_srocc_mean,fashion_direct_srocc_sd,fashion_direct_srocc_sem,fashion_hybrid_srocc_mean,fashion_hybrid_srocc_sd,fashion_hybrid_srocc_sem,fashion_hybrid_srocc_best,fashion_hybrid_srocc_sig,landscape_n_srocc,landscape_direct_srocc_mean,landscape_direct_srocc_sd,landscape_direct_srocc_sem,landscape_hybrid_srocc_mean,landscape_hybrid_srocc_sd,landscape_hybrid_srocc_sem,landscape_hybrid_srocc_best,landscape_hybrid_srocc_sig,n_plcc,direct_plcc_mean,direct_plcc_sd,direct_plcc_sem,hybrid_plcc_mean,hybrid_plcc_sd,hybrid_plcc_sem,hybrid_plcc_best,hybrid_plcc_sig,art_n_plcc,art_direct_plcc_mean,art_direct_plcc_sd,art_direct_plcc_sem,art_hybrid_plcc_mean,art_hybrid_plcc_sd,art_hybrid_plcc_sem,art_hybrid_plcc_best,art_hybrid_plcc_sig,fashion_n_plcc,fashion_direct_plcc_mean,fashion_direct_plcc_sd,fashion_direct_plcc_sem,fashion_hybrid_plcc_mean,fashion_hybrid_plcc_sd,fashion_hybrid_plcc_sem,fashion_hybrid_plcc_best,fashion_hybrid_plcc_sig,landscape_n_plcc,landscape_direct_plcc_mean,landscape_direct_plcc_sd,landscape_direct_plcc_sem,landscape_hybrid_plcc_mean,landscape_hybrid_plcc_sd,landscape_hybrid_plcc_sem,landscape_hybrid_plcc_best,landscape_hybrid_plcc_sig
clip,CLIP frozen,ridge,0.41736114550774495,0.00922347943915946,True,True,True,True,0.427973243979748,0.008952647475511014,True,True,True,True,386,0.4575559502001181,0.1749904912587979,0.00890678149260343,0.43628260313861567,0.18271154564532696,0.0092997728135525,False,True,129,0.5243636680993703,0.15989246252327657,0.01407774635432547,0.4859077183687047,0.18812120645194141,0.01656314867196816,False,True,129,0.36517629713016275,0.15230135273311238,0.013409386404848731,0.3384715045423541,0.15386895865879777,0.013547406410651844,False,True,128,0.48332766611434236,0.17266402434509479,0.015261487810171956,0.48484503949983637,0.1645468451005615,0.014544023749182433,True,False,386,0.4694071319289563,0.17001316300279634,0.008653442154709904,0.44649630848665567,0.1782075286616456,0.009070524385114775,False,True,129,0.5327193603109913,0.15963310865011474,0.01405491151905703,0.4926459612859832,0.18359066768149612,0.016164256975309967,False,True,129,0.3818150094516731,0.14737830462991963,0.012975936188414663,0.3557341061172088,0.1499404031656971,0.013201516386206744,False,True,128,0.49387671269682365,0.16607464857961513,0.014679063774227334,0.49145739360029156,0.16454691123052667,0.014544029594300784,False,False
clip_ft,CLIP-ft (score),ridge,0.4139736520218813,0.009114419041211996,True,True,True,True,0.4197162642828768,0.008975875634610804,True,True,True,True,386,0.45058467837931593,0.1740983968822983,0.00886137508437459,0.4268888451273038,0.18574663314725487,0.009454254699946108,False,True,129,0.5196541997970733,0.15290468284893996,0.013462506659578126,0.47696946551222963,0.1866872213930404,0.01643689332749148,False,True,129,0.3564107209538854,0.15503478318188013,0.013650051536448294,0.33552724418733293,0.1667145792507025,0.014678400239897605,False,True,128,0.47588524279329913,0.17203821382373713,0.01520617345224822,0.46849233334293516,0.16935916743533247,0.014969376968703936,False,False,386,0.45957209916782493,0.17244049721659463,0.00877699021321468,0.4345103164075672,0.18269894366934644,0.009299131389863553,False,True,129,0.5286867536133105,0.15464582472010868,0.013615805653429324,0.4857156029739307,0.18536491236361888,0.016320470509151808,False,True,129,0.37019795318899584,0.150608260576355,0.013260317952457749,0.34648336221789905,0.15744765676624528,0.01386249320986864,False,True,128,0.4799898679787729,0.17260614496365176,0.0152563719472833,0.471619653309179,0.17219280653930225,0.015219837646935486,False,True
qwen4b,Qwen3-VL 4B,ridge,0.4359392692954406,0.00898616263261832,True,True,True,True,0.44310335927249617,0.008756423173651705,True,True,True,True,386,0.4695462063935565,0.16898025674829031,0.00860086861059874,0.44863837984522587,0.1818766037593638,0.009257275390499392,False,True,129,0.5318713806329562,0.1511597124898944,0.013308870586164825,0.48754334543190186,0.1858761394265708,0.016365481542243227,False,True,129,0.38186003140839325,0.15887215400070137,0.01398791319798216,0.36543922480330504,0.16806070516928281,0.014796920018401851,False,True,128,0.4951053399576464,0.16025008459191992,0.014164240187583055,0.49327861765558967,0.16252197324503018,0.014365048671672435,False,False,386,0.47729492365046927,0.1645394232760394,0.008374836138217817,0.4572282775848317,0.17730379095168539,0.009024525346816534,False,True,129,0.5392952440291717,0.14987092156782944,0.013195398872625191,0.4947714496760666,0.1838532108951097,0.016187372616347537,False,True,129,0.3939556676223717,0.14793148641452858,0.01302464112877684,0.377421234419997,0.157349664267471,0.013853865451432745,False,True,128,0.4988005697346252,0.16109827875213917,0.014239210667889787,0.49982233515119406,0.1629365271041807,0.014401690402293983,True,False
qwen8b,Qwen3-VL 8B,ridge,0.43953576264600913,0.009110679569338313,True,True,True,True,0.44833597633287886,0.008866605586931784,True,True,True,True,386,0.47755939107355716,0.16940282654387012,0.008622376846889346,0.46033757396150765,0.1809154704667452,0.009208354993962189,False,True,129,0.5322503907181534,0.15785484643241962,0.013898344260931603,0.49728757313980365,0.18145754981226037,0.015976446419183166,False,True,129,0.39918824881291914,0.14994323663890693,0.01320176585961231,0.38568756970711926,0.16253276836920644,0.01431021232182805,False,True,128,0.5014245348037868,0.17137806569409997,0.015147824049866462,0.49833211032725705,0.1758094102817729,0.015539503275831193,False,False,386,0.4868031105003793,0.1655533063388961,0.008426441427367848,0.46971703757176714,0.17736868887165697,0.009027828563970525,False,True,129,0.5401469904201889,0.15865792378399443,0.013969051279135964,0.5057856658426888,0.1816601853374956,0.015994287482367878,False,True,129,0.4133517251319465,0.14216913287954858,0.012517294189532659,0.3980472730219424,0.15318167601802402,0.013486894548254733,False,True,128,0.5070677058353199,0.16899952279951588,0.014937588573603527,0.5055963077278491,0.17499662161260635,0.015467662228376285,False,False
