fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,backbone
0,landscape,22,population,ridge,,0.26957217816803725,0.42893972209403025,0.4543634453462305,clip
0,landscape,22,identity,ridge,27.332051268470597,0.3532194465004476,0.48236221475483226,0.47694496504429423,clip
0,landscape,22,emotion,ridge,3.334755934205111,0.3240199275142405,0.4262588488309426,0.42850178659247184,clip
0,landscape,30,population,ridge,,0.28672062643083546,0.7046326246370457,0.7457214845825159,clip
0,landscape,30,identity,ridge,26.956244169432956,0.5994098521854628,0.7044328705265888,0.7195999193567784,clip
0,landscape,30,emotion,ridge,3.634274917278455,0.601336662446077,0.7154193466017235,0.7773793951108747,clip
0,landscape,50,population,ridge,,0.32143100168628824,0.2899235827397835,0.3475171270104879,clip
0,landscape,50,identity,ridge,26.94206936248061,0.32313219703821583,0.29911982326074493,0.34758486245971076,clip
0,landscape,50,emotion,ridge,3.5746241608542926,0.35227845721903644,0.32617075298029813,0.38390658767288643,clip
0,landscape,57,population,ridge,,0.13779654365700114,0.17152053538810338,0.16207282044122914,clip
0,landscape,57,identity,ridge,27.14469561118013,0.19893214150111735,0.21751804849821613,0.2516904169049752,clip
0,landscape,57,emotion,ridge,3.5193015502549,0.1289893494477572,0.20008142091879205,0.18464124110582042,clip
0,landscape,62,population,ridge,,0.42642450902983875,0.6895355240489336,0.7002324078906813,clip
0,landscape,62,identity,ridge,26.992257265913462,0.5007764010856737,0.5982997772808561,0.6091197176584439,clip
0,landscape,62,emotion,ridge,3.5432372537576793,0.367250483435252,0.5291275771168237,0.556726281115913,clip
0,landscape,63,population,ridge,,0.15557651601585099,0.15606137940054732,0.20942780452785179,clip
0,landscape,63,identity,ridge,26.674908207796776,0.031081528346843905,0.004134076275511187,0.045860733833226884,clip
0,landscape,63,emotion,ridge,3.1544128589042195,-0.025066754930689508,-0.03679327885204957,-0.05134648354727917,clip
0,landscape,80,population,ridge,,0.3942508460922188,0.6390763214391869,0.6394933438908446,clip
0,landscape,80,identity,ridge,27.045342752420243,0.5997512577510685,0.7151405619893972,0.7011861172420502,clip
0,landscape,80,emotion,ridge,3.2799708034942303,0.6384776763095935,0.7307146908311926,0.7270357580601833,clip
0,landscape,85,population,ridge,,0.12146252342662547,0.18309224445502192,0.17120956781563693,clip
0,landscape,85,identity,ridge,27.092630600774825,0.39544267089806073,0.49654497190793556,0.5082500556569655,clip
0,landscape,85,emotion,ridge,3.5981758685182936,0.4799379267141525,0.5851781498056617,0.5872115011504837,clip
0,landscape,86,population,ridge,,0.46984630118444426,0.5661481155396166,0.5608318112886185,clip
0,landscape,86,identity,ridge,26.836865427361953,0.47343781752308306,0.6113249691554004,0.591172095520683,clip
0,landscape,86,emotion,ridge,3.3242562669813647,0.45950440147396276,0.5953077210552589,0.6000038005469671,clip
0,landscape,98,population,ridge,,0.23931438026208784,0.5138537345125339,0.5380769853110727,clip
0,landscape,98,identity,ridge,27.266210393358918,0.3469881093882241,0.4445878739004073,0.44368999166347955,clip
0,landscape,98,emotion,ridge,3.536559698310223,0.35231442037264343,0.44409311775317784,0.5083025460111754,clip
0,landscape,99,population,ridge,,0.40114269401809005,0.5972367873353108,0.5716066038058326,clip
0,landscape,99,identity,ridge,26.7483390398753,0.5374660923170096,0.6153259827604961,0.6178723748175385,clip
0,landscape,99,emotion,ridge,3.2697435557940047,0.4973614173884332,0.6227083300826664,0.5995744361265571,clip
0,landscape,105,population,ridge,,0.27804685998293055,0.4151802596179856,0.4321943544206344,clip
0,landscape,105,identity,ridge,27.248238981420673,0.24560756369174866,0.22957145705648682,0.3728898393725928,clip
0,landscape,105,emotion,ridge,3.5284801619004904,0.22876431198848504,0.37167502002525754,0.46722460926386505,clip
0,landscape,109,population,ridge,,0.353871035047621,0.43733663105319237,0.48654270896866997,clip
0,landscape,109,identity,ridge,27.252491252394247,0.3244741857040372,0.4731871429284768,0.4917073575217939,clip
0,landscape,109,emotion,ridge,3.546353858206344,0.28730793821014594,0.5140884175265221,0.5281260046945543,clip
0,landscape,110,population,ridge,,0.5672962141417516,0.6773190828499889,0.6672551747155864,clip
0,landscape,110,identity,ridge,26.863804680191034,0.7025482103119023,0.792716798773393,0.7750788903283935,clip
0,landscape,110,emotion,ridge,3.4064160512684127,0.6457977540070138,0.7667145186788618,0.7263472800524642,clip
0,landscape,116,population,ridge,,0.14958217007437874,0.3852187954158035,0.3713125398322815,clip
0,landscape,116,identity,ridge,27.230027812804757,0.32211527427096726,0.3216770195298255,0.34391247879176506,clip
0,landscape,116,emotion,ridge,3.596239940278845,0.30723081504185484,0.3489901916462637,0.37567580414383356,clip
0,landscape,117,population,ridge,,0.45193947890381003,0.5510243654029895,0.546489195742208,clip
0,landscape,117,identity,ridge,27.165020238053955,0.5523746641848714,0.6291366106084681,0.6109444952952251,clip
0,landscape,117,emotion,ridge,3.327591216136072,0.5030620393261319,0.5902823284326164,0.5710743148723152,clip
0,landscape,126,population,ridge,,0.26813711870298246,0.4279587569784717,0.4558488904919487,clip
0,landscape,126,identity,ridge,26.892605140853355,0.3422431007348422,0.4741741816114786,0.4878553060283348,clip
0,landscape,126,emotion,ridge,3.465306769115293,0.2919492785080168,0.44238267931616176,0.44004467876574727,clip
0,landscape,127,population,ridge,,0.23871434128792973,0.32341412693264027,0.3679794777721591,clip
0,landscape,127,identity,ridge,26.839092278565644,0.3384962834386819,0.3187212980049599,0.38342941815001214,clip
0,landscape,127,emotion,ridge,3.3730929084253174,0.328075269912291,0.2983368223503482,0.3503995834392849,clip
0,landscape,136,population,ridge,,0.3119337214976888,0.44264292677478795,0.45555776609613174,clip
0,landscape,136,identity,ridge,27.056427999844885,0.3682161225331549,0.4118608040729061,0.47958548520734773,clip
0,landscape,136,emotion,ridge,3.635826905051449,0.3438767464924115,0.4592332916076204,0.48536307190221545,clip
0,landscape,144,population,ridge,,0.24214989464102815,0.5061616929171595,0.543730016585705,clip
0,landscape,144,identity,ridge,26.891444654093476,0.5442042966349548,0.5547922027969399,0.5780346529273704,clip
0,landscape,144,emotion,ridge,3.6444560539070303,0.5079201154924529,0.5397571837509524,0.5562318530534508,clip
1,art,5,population,ridge,,0.10502980371404953,0.18091367037913386,0.2079187530880536,clip
1,art,5,identity,ridge,26.210782884191065,0.2757813814502323,0.4187693168300472,0.3815804501686412,clip
1,art,5,emotion,ridge,4.667328534717837,0.17100720990440965,0.28650211881439397,0.3179444558123161,clip
1,art,6,population,ridge,,0.46891306953599704,0.6955277398264431,0.6610264035433231,clip
1,art,6,identity,ridge,26.11541958545189,0.676137377882411,0.7271403706279318,0.7137241201381443,clip
1,art,6,emotion,ridge,4.7548623953632685,0.6951108260135812,0.7424979262854373,0.7141341036841817,clip
1,art,16,population,ridge,,0.24302445295177952,0.43181423624841264,0.4441538294343872,clip
1,art,16,identity,ridge,25.976980340959063,0.3583728506735126,0.419381964571395,0.4640421299680009,clip
1,art,16,emotion,ridge,4.720059610617142,0.39714931324062297,0.4566787796024479,0.4822222327638787,clip
1,art,17,population,ridge,,0.09511727910034268,0.1343351987514556,0.11670309099275189,clip
1,art,17,identity,ridge,26.259654365269263,0.2435862557205765,0.30578933400002395,0.3093900530763612,clip
1,art,17,emotion,ridge,4.742941424388865,0.11177595228266153,0.17282891067438733,0.16472384207348056,clip
1,art,23,population,ridge,,0.09174443444135243,0.12579769973799432,0.13766946764669902,clip
1,art,23,identity,ridge,26.297552680708378,0.24342819275094016,0.3570174154536036,0.3436272753638725,clip
1,art,23,emotion,ridge,4.832818846817485,0.1177110980253951,0.15375274412421527,0.21320006800713812,clip
1,art,35,population,ridge,,0.07853314630017763,0.12399664671795695,0.09884830470021677,clip
1,art,35,identity,ridge,25.840408412003093,0.16500217808077092,0.23115810348639723,0.2248182266762733,clip
1,art,35,emotion,ridge,4.595753932572531,-0.0184344602223799,-0.017408524591760243,-0.03214959212229106,clip
1,art,39,population,ridge,,0.5714494294204944,0.7551615512399882,0.7710497567928108,clip
