fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed
0,fashion,22,pca8,ridge,1.8985554627033783,0.07417550249209498,0.41846728013772805,0.4105729998494433,0
0,fashion,22,random8,ridge,0.24454074060262526,0.0018712796797000287,0.08490216655018894,0.12717034504808314,0
0,fashion,22,shuffled8,ridge,7.737395068382252,-0.0315602127203108,0.037967157142707916,-0.05719326332887347,0
0,fashion,30,pca8,ridge,1.9035352979850628,0.10494538006260973,0.3836712635772225,0.3780626090916075,0
0,fashion,30,random8,ridge,0.2442631686537084,0.0014236480876201794,0.12481350768292776,0.0831541115172606,0
0,fashion,30,shuffled8,ridge,7.750490363065283,0.22109451551906315,0.3847630715967153,0.36784061012859115,0
0,fashion,50,pca8,ridge,1.9055397156875478,0.023275525757008576,0.32949127145363666,0.3513065908625512,0
0,fashion,50,random8,ridge,0.2440847472889295,-0.00014578517870879643,-0.04707018163623382,-0.015198925412929994,0
0,fashion,50,shuffled8,ridge,7.76014676579677,0.09564666784024288,0.2354040948270857,0.23050938246064048,0
0,fashion,57,pca8,ridge,1.9052516856290207,0.039126390767374855,0.295155005863981,0.18647597433285562,0
0,fashion,57,random8,ridge,0.24448691272494763,0.003934729239789752,0.20198347987858653,0.16606894822968554,0
0,fashion,57,shuffled8,ridge,7.746486857566255,-0.07436788103108181,-0.12063260732845817,-0.13902180051216573,0
0,fashion,62,pca8,ridge,1.9108466604174303,0.05142092638569137,0.1502919217645633,0.23229896227055039,0
0,fashion,62,random8,ridge,0.24455524516280414,0.002052342224172697,0.19324660997386225,0.1450046895689613,0
0,fashion,62,shuffled8,ridge,7.758291920350022,0.07909604489038302,0.2546104502728607,0.16607572469201665,0
0,fashion,63,pca8,ridge,1.8998023299213276,0.04434870172201504,0.2785361013084509,0.2994971100892476,0
0,fashion,63,random8,ridge,0.2443437408877444,-0.003073358260117732,-0.14653486125856105,-0.1650212566965352,0
0,fashion,63,shuffled8,ridge,7.759836033258527,0.017649030478762717,0.0754150103955103,0.03723664618484979,0
0,fashion,79,pca8,ridge,1.9124273652380024,0.12859805144842926,0.4657246325097826,0.5652433880829182,0
0,fashion,79,random8,ridge,0.24433260876696591,0.003017926668383609,0.07653642074245025,0.1241138653705945,0
0,fashion,79,shuffled8,ridge,7.723569959132666,0.10791082303961522,0.24446572943974065,0.21914357105625007,0
0,fashion,80,pca8,ridge,1.9034297956787214,0.08011248374662899,0.3602211667928693,0.3765342278101897,0
0,fashion,80,random8,ridge,0.24410761194129016,0.009126192671499918,0.31169599060349856,0.3572498196915027,0
0,fashion,80,shuffled8,ridge,7.767765185845159,-0.017565463613592784,-0.01976226933518729,-0.061731532744800886,0
0,fashion,85,pca8,ridge,1.9106055757796552,0.05836746195004259,0.41128236385680844,0.4247423528589174,0
0,fashion,85,random8,ridge,0.24446749644536628,0.0071470987503363965,0.38837051908008724,0.3127026754192409,0
0,fashion,85,shuffled8,ridge,7.7413875364397144,-0.08102882315536737,-0.07517641773306157,-0.13176356609353862,0
0,fashion,86,pca8,ridge,1.8985430092524547,0.047974680173426446,0.18772554824431076,0.22488768218556324,0
0,fashion,86,random8,ridge,0.24433168360460092,0.0024214596065353323,0.09356257335204188,0.08369005089616675,0
0,fashion,86,shuffled8,ridge,7.740529919901053,-0.03453242592077141,-0.13849262194569623,-0.1346096413663031,0
0,fashion,98,pca8,ridge,1.9099871678183868,0.042431281229165035,0.3074229299078849,0.3234340147330878,0
0,fashion,98,random8,ridge,0.2440556731503594,0.004638233713018592,0.20944813059507342,0.20203253790011125,0
0,fashion,98,shuffled8,ridge,7.691098657673154,-0.07377933498172475,-0.24331717444569465,-0.226722553703329,0
0,fashion,99,pca8,ridge,1.9036278539687066,0.1612881194232627,0.5509530455127861,0.5679079992274015,0
0,fashion,99,random8,ridge,0.24426284036815304,0.005434408788175517,0.24186868092625158,0.2611998994828688,0
0,fashion,99,shuffled8,ridge,7.712672509546087,0.07134811630533812,0.13403943913595792,0.1001790339204192,0
0,fashion,105,pca8,ridge,1.906002033783388,0.028104756564331614,0.09516045830449453,0.11844288133783196,0
0,fashion,105,random8,ridge,0.244240384283001,0.001626105644229631,0.06837026290793054,0.06862600936984171,0
