fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,n_train,seed,stage2_variant
0,art,3,population,ridge,,0.06245899248114757,0.14966383525715946,0.08431726950776122,10,0,plain
0,art,3,emotion,ridge,1.2612479624784452,0.015576526484150357,0.007054531023578057,0.04715843080911124,10,0,plain
0,art,3,emotion_sd,ridge,0.00013999385076514232,5.91512183546194e-07,-0.0025965840239682405,0.01887469230776495,10,0,plain
0,art,3,emotion_hist,ridge,0.10704830172937366,-0.0015364171217920257,-0.09121900531876627,-0.05147909188812298,10,0,plain
0,art,14,population,ridge,,0.3178984997784359,0.6664353468474808,0.6513993320985788,10,0,plain
0,art,14,emotion,ridge,1.1904122296123383,0.37779767422138943,0.5176708045646901,0.49154833872565057,10,0,plain
0,art,14,emotion_sd,ridge,0.00013999307144098338,5.0001145939790246e-05,0.5577189936947775,0.5366258838231376,10,0,plain
0,art,14,emotion_hist,ridge,0.10728511435159654,0.03233948303578144,0.5821933890138872,0.5490376931860386,10,0,plain
0,art,15,population,ridge,,0.18504110181854524,0.2912212893473818,0.25478023823129364,10,0,plain
0,art,15,emotion,ridge,1.187411558937284,-0.038727601160183936,-0.34050162423329905,-0.27120131456372315,10,0,plain
0,art,15,emotion_sd,ridge,0.000139993279663843,-3.5042867932449966e-06,-0.16762139672571055,-0.16928444073796337,10,0,plain
0,art,15,emotion_hist,ridge,0.10672609427428256,-0.005196291701336659,-0.26705905618672193,-0.26816919936802797,10,0,plain
0,art,19,population,ridge,,0.5026808955812511,0.5679016452311227,0.5729245203333022,10,0,plain
0,art,19,emotion,ridge,1.1679013208819953,0.4790455921407126,0.6336954326759933,0.6313359699030054,10,0,plain
0,art,19,emotion_sd,ridge,0.00013999321282610314,6.921722090487782e-05,0.602519453030016,0.5952259348369207,10,0,plain
0,art,19,emotion_hist,ridge,0.10643375926984161,0.05535421405510969,0.6229708956777772,0.6106713338941544,10,0,plain
0,art,21,population,ridge,,0.2853917747940899,0.4411880027120152,0.4846807287929614,10,0,plain
0,art,21,emotion,ridge,1.070768901246494,0.21274729501936926,0.3071014528681674,0.36121535933544285,10,0,plain
0,art,21,emotion_sd,ridge,0.00013999111588491888,2.7417684837567835e-05,0.2835266988764562,0.3228540746443809,10,0,plain
0,art,21,emotion_hist,ridge,0.10611686048820587,0.026742227707426312,0.40054961851327964,0.4487770734946347,10,0,plain
0,art,22,population,ridge,,0.2527444571639026,0.3947117945529219,0.3794741244622547,10,0,plain
0,art,22,emotion,ridge,1.1241948791426906,0.14680525222072477,0.3706600335427895,0.32333867185068144,10,0,plain
0,art,22,emotion_sd,ridge,0.00013999314558627032,1.5412544652894685e-05,0.34117162488082575,0.32876248437341615,10,0,plain
0,art,22,emotion_hist,ridge,0.1068908884962462,0.01697967586341332,0.3821990362946141,0.4174898013533457,10,0,plain
0,art,30,population,ridge,,-0.16035194285513202,-0.1833220175335634,-0.18134014576007174,10,0,plain
0,art,30,emotion,ridge,1.356906795472421,-0.11185091926120949,-0.29394822557850037,-0.3129067410336024,10,0,plain
0,art,30,emotion_sd,ridge,0.0001399952085978037,-1.025995443206298e-05,-0.2236121682790263,-0.24397243147636571,10,0,plain
0,art,30,emotion_hist,ridge,0.10810460668470466,-0.0008475812008049559,-0.0924275292069679,-0.0465597211412737,10,0,plain
0,art,50,population,ridge,,0.4410319567532426,0.4593525529373941,0.470370456884414,10,0,plain
