fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,n_train,seed,stage2_variant
0,art,3,population,ridge,,0.0732838336012675,0.14456889618457533,0.10311800705316194,10,0,C
0,art,3,emotion,ridge,1.2747956134270788,0.07800569950253568,0.1947344501300193,0.1687022140236407,10,0,C
0,art,3,emotion_mlp,ridge,0.5892553364040667,0.10439814447989562,0.19625313389203958,0.16144528704813355,10,0,C
0,art,3,emotion_joint,ridge,0.21032829303187026,0.07191794881430028,0.13741638556344757,0.10569029878193935,10,0,C
0,art,14,population,ridge,,0.34059344025641225,0.7015030486343424,0.7057432857322239,10,0,C
0,art,14,emotion,ridge,1.2175643936135554,0.5095485983957038,0.6776113141308291,0.6637291403162597,10,0,C
0,art,14,emotion_mlp,ridge,0.5645836248060487,0.5036764096690282,0.7061224484447931,0.6981929296643049,10,0,C
0,art,14,emotion_joint,ridge,0.2078998934613186,0.47836136690934,0.7077615903130176,0.702788462584625,10,0,C
0,art,15,population,ridge,,0.18222438156142956,0.24778237346733833,0.24346331803999466,10,0,C
0,art,15,emotion,ridge,1.1414994755465369,0.17825064375432081,0.23859541448537316,0.2258197391352777,10,0,C
0,art,15,emotion_mlp,ridge,0.5990327030983658,0.21553716988218377,0.26859906665190686,0.22814346002397112,10,0,C
0,art,15,emotion_joint,ridge,0.21134495928067082,0.2372177166711349,0.2621204019363013,0.24780243057209417,10,0,C
0,art,19,population,ridge,,0.5091407818194106,0.5579752133118436,0.5971658371146447,10,0,C
0,art,19,emotion,ridge,1.215580038172564,0.4821224073796667,0.5733387360813812,0.6201215048302842,10,0,C
0,art,19,emotion_mlp,ridge,0.5978566321792503,0.44735693265970417,0.552438359326718,0.5957882281007056,10,0,C
0,art,19,emotion_joint,ridge,0.20954368171224858,0.4528797394130929,0.555880187479634,0.5968707856874359,10,0,C
0,art,21,population,ridge,,0.3154397300506326,0.5597333883016434,0.5532178141117039,10,0,C
0,art,21,emotion,ridge,1.1483197469516986,0.45033514899563365,0.5490205469225214,0.551630536247763,10,0,C
0,art,21,emotion_mlp,ridge,0.5937533420528781,0.39522328319082173,0.5358432490759018,0.5407060624341675,10,0,C
0,art,21,emotion_joint,ridge,0.21139920560254194,0.3842582960899852,0.537150919854574,0.5470291033608095,10,0,C
0,art,22,population,ridge,,0.2682711630342188,0.36734926482074687,0.40789956377962844,10,0,C
0,art,22,emotion,ridge,1.2123393184935558,0.26286148130492626,0.4000187620632547,0.37702703971640483,10,0,C
