n_train,mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
10,emotion,ridge,0,art,3,0.0716719642413148,0.1271775176195044,0.1190238113005751,0.5586448688500043
10,emotion,ridge,0,art,14,0.5154038648157978,0.683273804221059,0.6766692365236926,0.5600782544216252
10,emotion,ridge,0,art,15,0.22831366100308229,0.25877486196021,0.2522751471172376,0.5403056807935367
10,emotion,ridge,0,art,19,0.47987068309739495,0.564559580213074,0.5844306938879431,0.5479440280339747
10,emotion,ridge,0,art,21,0.4186777429492339,0.539917146501765,0.54919073982639,0.527327614514288
10,emotion,ridge,0,art,22,0.3111117220336197,0.41141170148910694,0.4410326139427256,0.558997924928019
10,emotion,ridge,0,art,30,-0.15981795187855685,-0.2208567926368746,-0.23499873047472186,0.5752949254395122
10,emotion,ridge,0,art,50,0.3611990623209736,0.4181144444405526,0.4120507104494135,0.5653220488620648
10,emotion,ridge,0,art,57,0.42125554923450387,0.5266691632753393,0.5139120880334238,0.554829012039376
10,emotion,ridge,0,art,62,0.30214532288362994,0.47344007441343344,0.45037164149980186,0.5303240042651536
10,emotion,ridge,0,art,63,0.1329871897079507,0.1625222073311912,0.18868632562805435,0.5286308612543239
10,emotion,ridge,0,art,79,0.4409293893429678,0.4338401461150263,0.4880644052980161,0.5494004127173822
10,emotion,ridge,0,art,80,0.4494464224895542,0.6739309588886999,0.6542870775306435,0.5397254069611755
10,emotion,ridge,0,art,85,0.03957526250943624,0.0024392837298374955,0.047091641368783334,0.5638588770296804
10,emotion,ridge,0,art,86,0.510306047113526,0.6340486828177289,0.6654990568963106,0.5474361505928688
10,emotion,ridge,0,art,98,0.2808726810735617,0.4477999257838013,0.4392554230611358,0.5253408929379487
10,emotion,ridge,0,art,99,0.49368194048210756,0.6972827172296481,0.6949683930264556,0.5327475202614389
10,emotion,ridge,0,art,105,0.138897480390256,0.17843262389057643,0.20244694324409582,0.5283257848555399
10,emotion,ridge,0,art,109,0.3334167393570831,0.38397368592076225,0.4155028404624596,0.5132917314334324
10,emotion,ridge,0,art,110,0.37940567697892486,0.424157595219073,0.4473873374949274,0.5206164415158381
10,emotion,ridge,0,art,116,0.537122170035998,0.5573278032280193,0.5671294211234733,0.5503494922001962
10,emotion,ridge,0,art,117,0.5509942069086841,0.7774985065469867,0.7501102580855702,0.5227733161818957
10,emotion,ridge,0,art,126,0.4807443715579934,0.5196912670296265,0.5319002553863538,0.545886865863227
10,emotion,ridge,0,art,127,0.3847284214314343,0.47736074313666244,0.5208925041461444,0.5449662962461064
10,emotion,ridge,0,art,136,0.33268486157733934,0.3739276750437113,0.4256417920094644,0.5366674858118189
10,emotion,ridge,0,art,144,0.6075865762550984,0.6287689892088036,0.6377625282813012,0.5791688852010974
10,emotion,ridge,0,fashion,3,0.17433487782395507,0.3344466441362955,0.3609133805451823,0.021845167631996218
10,emotion,ridge,0,fashion,14,0.17955391476711377,0.42959461372739843,0.4566864253952913,0.021903324770308003
10,emotion,ridge,0,fashion,15,0.028323333243140496,-0.01614527262616949,0.03278990935734925,0.021808319356531113
10,emotion,ridge,0,fashion,19,0.3169478353209804,0.51177018356259,0.5312882465502823,0.021905164750892298
10,emotion,ridge,0,fashion,21,0.20978142292026594,0.335413961378995,0.371952941867993,0.02179182785652194
10,emotion,ridge,0,fashion,22,0.15292172960937242,0.42387723449310744,0.404572703764607,0.021800074583301816
10,emotion,ridge,0,fashion,30,0.16765009251134635,0.33622724236653506,0.33036937160595053,0.02184991997113871
10,emotion,ridge,0,fashion,50,0.006978449915840397,-0.042442943441485394,0.011953988255459638,0.02184488355607157
10,emotion,ridge,0,fashion,57,0.02888893379735348,0.12171659738147382,0.051251179509828965,0.021834063322292444
10,emotion,ridge,0,fashion,62,0.15984504699404647,0.3224075964096575,0.3086208461672401,0.021859137699842556
10,emotion,ridge,0,fashion,63,0.15487275435128733,0.25461306158696123,0.25908089909334,0.02174665590160506
10,emotion,ridge,0,fashion,79,0.37644292124069906,0.4993822151254384,0.5128661390003475,0.021797348794492674
10,emotion,ridge,0,fashion,80,0.14867902417392834,0.29848853337453674,0.31006679644241386,0.021888898157004122
10,emotion,ridge,0,fashion,85,0.2753756408961117,0.42554080803116284,0.45468284981511015,0.02180166775815479
10,emotion,ridge,0,fashion,86,0.10439448257746486,0.17411644666583195,0.16869368706287804,0.02178758176595481
10,emotion,ridge,0,fashion,98,0.17444153305986723,0.32504464982436754,0.37571858636157457,0.021813553859748386
10,emotion,ridge,0,fashion,99,0.2249602617345464,0.4016773982001897,0.46862587644186776,0.021808763018087388
10,emotion,ridge,0,fashion,105,0.1684767942909263,0.26790195396564004,0.2371706814160739,0.02172377771126778
10,emotion,ridge,0,fashion,109,0.35271025493427094,0.5041066984637971,0.5790160831420363,0.021797516241525667
10,emotion,ridge,0,fashion,110,0.3204408630641225,0.4358128802720298,0.513755634492912,0.021834637141818797
10,emotion,ridge,0,fashion,116,0.13437707948979982,0.132138651189363,0.1974803089559992,0.021767456878080373
10,emotion,ridge,0,fashion,117,0.29399116251616914,0.479235031564653,0.5232760760726334,0.021800068282292834
10,emotion,ridge,0,fashion,126,0.15891338387182752,0.1914727296926194,0.3254289398198488,0.0217522892762028
10,emotion,ridge,0,fashion,127,0.20660906747322216,0.43842982860290686,0.41904463271879866,0.02179523177170566
10,emotion,ridge,0,fashion,136,0.27729526074824207,0.6022270705103305,0.5186804745000533,0.02180817827854282
10,emotion,ridge,0,fashion,144,0.2434166261728811,0.5359797329915131,0.4781316432849237,0.021777775695028225
10,emotion,ridge,0,landscape,3,0.3160636629499747,0.35458784729773263,0.38661190834160736,2.2238154118833195
10,emotion,ridge,0,landscape,14,0.1380363760660734,0.3174907034019914,0.38063842301267153,2.093364516269519
10,emotion,ridge,0,landscape,15,-0.08123857362609341,-0.05281056316905638,-0.11366975031344533,2.1059648437882164
10,emotion,ridge,0,landscape,19,0.43232186271797685,0.4921237791295369,0.5375538977371324,1.8784002106994915
10,emotion,ridge,0,landscape,21,0.14083901680182903,0.41917254027433176,0.33046048005773165,1.9644758430796598
10,emotion,ridge,0,landscape,22,0.30639144051991074,0.3993526298995898,0.36783287193482367,1.7957585340939446
10,emotion,ridge,0,landscape,30,0.21299005294546694,0.27379974835505766,0.3419499978195761,1.9421910611116673
10,emotion,ridge,0,landscape,50,0.2971541867743106,0.2812011568586207,0.30566411881233874,2.149841089740184
10,emotion,ridge,0,landscape,57,0.24465727303769533,0.3352075263803386,0.36394203813696596,1.9541595389093545
10,emotion,ridge,0,landscape,62,0.24679769223538853,0.2787866862325194,0.357416561748291,2.104506360989175
10,emotion,ridge,0,landscape,63,0.16216938013788634,0.18226108779659944,0.19142110510973145,2.153295513889131
10,emotion,ridge,0,landscape,79,0.24930339979643823,0.3199978189063194,0.29335674985764776,1.9081762246367797
10,emotion,ridge,0,landscape,80,0.4905365992500646,0.5975778590080709,0.6371874048936783,1.6918485666234802
10,emotion,ridge,0,landscape,85,0.16368855004470648,0.24307956701398403,0.23568791292800642,2.1256358624337746
10,emotion,ridge,0,landscape,86,0.4661222170499116,0.6527028600807658,0.6349970379162784,1.9726498231081704
10,emotion,ridge,0,landscape,98,0.294762997910123,0.37672477893139283,0.39561270563897305,2.251806797996451
10,emotion,ridge,0,landscape,99,0.5399106622194806,0.6602556330192675,0.6129880151265732,1.950774837597631
10,emotion,ridge,0,landscape,105,0.24290849584839788,0.2707503915954565,0.31216941008399113,2.042699725066317
10,emotion,ridge,0,landscape,109,0.3684392079749801,0.40250453257084257,0.41688393902567183,2.354988446614996
