fold,domain,user_id,own_srocc,own_plcc,other_srocc,other_plcc,pop_srocc,pop_plcc
1,landscape,51,0.7364228394375715,0.6929500784178306,0.5709296402220845,0.5298873033840787,0.7323353861196941,0.7108734202876688
1,landscape,64,0.3302556730437623,0.3090903337851039,0.2868966497416662,0.28366115832989347,0.2861458441433615,0.3024432774747362
1,landscape,69,0.3685366613272287,0.4123951343174507,0.15632189501614174,0.13491612312817738,0.1690349421632716,0.16581132324107517
1,landscape,81,0.4532536226638545,0.4310427909999106,0.446820062598477,0.39584607930742755,0.4894218479036252,0.43064745372764707
1,landscape,92,0.5371865182810969,0.5201640551016156,0.4885874962181022,0.47801242993391024,0.5435798120365576,0.5388756252493464
1,landscape,100,0.5784330895876527,0.5575676997107845,0.4731577345389226,0.46908390289628227,0.5891707095376911,0.55943399364654
1,landscape,101,0.4198052325186144,0.48232615747581836,0.09758184581546485,0.12256357604865072,0.1585196755721015,0.1777341652526085
1,landscape,106,0.5420205311709344,0.562124788585774,0.5201120118014134,0.5434300212995022,0.49558991398021884,0.5296773559412242
1,landscape,111,0.5469876323990893,0.568886293152226,0.22497672673302302,0.24724977002055953,0.38429387507012935,0.40806869336684193
1,landscape,118,0.49778821067119405,0.4995342804596846,0.6268407253801092,0.6035946212186076,0.5555929828845624,0.5305980255937662
1,landscape,119,0.7171659715502977,0.7227800113966671,0.5664244620419172,0.5767069545997876,0.7299805516240658,0.7360552001972416
1,landscape,128,0.4273685804509551,0.3794845384155339,0.3876548437011976,0.356030392484799,0.4401664606012195,0.40464603087188866
1,landscape,129,0.5200555361354116,0.5685110819838226,0.43616532879328485,0.44717193783940895,0.5278249925266321,0.5681567405594593
1,landscape,137,0.5178420665088117,0.5454113317322645,0.39006466072098067,0.4090805854772701,0.48715880695920044,0.534278946609295
2,art,7,0.45003973525329827,0.44342971150618815,0.06502667571740584,0.13393553516430184,0.17265737749581148,0.25298200471801874
2,art,8,0.5680333783898046,0.5655632574934452,0.5220056550135371,0.5366368035925781,0.5479288262333115,0.5725162405776001
2,art,40,0.277925178295693,0.2630931007891799,0.19611852793210885,0.1663156990557197,0.31707308157258507,0.28096243447362274
2,art,41,0.5823266172069194,0.6119294905704169,0.28096991800995963,0.2893642373557428,0.5797004574166092,0.6150825098520774
2,art,45,0.20330302273827203,0.13985361706155305,0.05247004111394991,0.05186082809077812,0.1134714545515937,0.03926893028598121
2,art,46,0.1727047601161692,0.11454876779115652,0.05587985583499607,0.04840567177899592,0.08487757498053192,0.09696569987119752
2,art,52,0.7048916473128498,0.6977251898990398,0.5526267569078047,0.5417098182006258,0.6704789921207887,0.6627444962435318
2,art,58,0.6361921102991848,0.625671698098893,0.5649617710586787,0.5733423898902211,0.6885861348198108,0.6924201903628673
2,art,65,0.572401264608638,0.6166713218375521,0.5686176868444639,0.5996956920104368,0.5808037554875184,0.6333904924260458
2,art,66,0.6316359161912137,0.6202399734683732,0.4209928872827026,0.39673274378682316,0.5029829133807034,0.48448170146908565
2,art,74,0.5407329439875687,0.519676940129222,0.46485936883879064,0.45565373312814933,0.5168881058363188,0.5119206966706068
2,art,83,0.5945654100940712,0.5603827482646162,0.5774740881047233,0.579218294071557,0.6432763070621718,0.6286805889517876
2,art,87,0.6561399654745714,0.6504827918363807,0.3784906044955941,0.42461208502962694,0.5751707537996692,0.5844241289996388
2,art,93,0.6497754658825682,0.6442966090330376,0.5416090150968507,0.5145926446880871,0.684778880553703,0.6598674928320412
2,art,94,0.7572483570050702,0.7563813835797747,0.5970829284085888,0.6043713457424104,0.7234565386047667,0.7251581568671732
2,art,102,0.22949920388099024,0.15675380917835144,0.2603770980652809,0.25541183552418045,0.27814926224209136,0.25444935093554755
2,art,112,0.6271325749239,0.6177289923435019,0.2502340283481378,0.24232251213242897,0.43419291699248186,0.4199285290798398
2,art,113,0.46976440919775986,0.47665720881878265,0.4517667174419938,0.4582305075154176,0.466066253357534,0.4642802251169493
2,art,120,0.6784071341578841,0.6469945229382044,0.5141653893701266,0.5194465981606309,0.6510716833943848,0.6537734788666576
2,art,121,0.4314603789494584,0.44600244620471646,0.3770832453217997,0.39629530956771297,0.41706425246831846,0.4251955472980029
2,art,131,0.3393118258244315,0.37506507745222784,0.2884885384853808,0.31440586878557764,0.4108877105384792,0.4207658619951615
2,art,138,0.5614973262032085,0.5428063424515095,0.5114744079449961,0.46167864225803246,0.5795263559969441,0.5376292283971822
2,art,139,0.35761784149520615,0.3904732695642924,0.01329260645201808,0.029557794834252638,-0.0038277138997957847,0.013492223143369064
2,fashion,7,0.36852802526955425,0.3553442220176475,0.3155574022982406,0.3082232349134962,0.3973045224551337,0.3681249765906395
2,fashion,8,0.4149013131626701,0.4277059727169043,0.2877075907132286,0.2955637930652814,0.3722538903497476,0.38208223954175924
2,fashion,40,0.1432742751201753,0.24881131406331347,0.05569450945172576,0.12877570658807813,0.028116454825253608,0.14224613859497076
2,fashion,41,0.47206980122532854,0.5211931465062303,0.2665754337424169,0.2667102338156705,0.4588633476140904,0.4904209047967711
2,fashion,45,0.23490991557049962,0.23651252515614268,0.2881858985321636,0.27933892866116367,0.40073450997954857,0.3914336606786243
2,fashion,46,0.23211460908108983,0.19691742513815036,0.13033270760450194,0.12351944790411636,0.2260863160909873,0.21731672847466443
2,fashion,52,0.6685536481404931,0.6951218201743523,0.561235865447792,0.60619608712364,0.5047143544722945,0.5405662050052028
2,fashion,58,0.4636016207771543,0.43293337862690284,0.2743997784737923,0.2959170682102317,0.4435156633302945,0.4467660682260647
2,fashion,65,0.31184566930625507,0.24530508530896852,0.15115529409840578,0.15937155455598695,0.2928844228632807,0.24742419471913601
2,fashion,66,0.42529818659582797,0.3509778441895689,0.2942756965886387,0.28815988003929116,0.369474068046399,0.32272435773654795
2,fashion,74,0.12532940359235162,0.12856377233414906,0.031259455737554856,0.05470357457292522,0.10175158959924575,0.07879881545832622
2,fashion,83,0.5535593434605052,0.5339312996013906,0.4946469363838345,0.48281730678480195,0.6080338465246152,0.5870247036620944
2,fashion,87,0.14723135340842966,0.19815807494321505,0.2052727899381448,0.23681506320190313,0.23718432979318121,0.261152106443172
2,fashion,93,0.5082170496653513,0.526652007174829,0.4143070545552453,0.4402315015043792,0.47499604232726544,0.48317340391456265
2,fashion,94,0.5255353046567887,0.4850471394101056,0.3375629024525817,0.37121544117920097,0.4204968003249947,0.4394958655136204
2,fashion,102,0.4955177463552269,0.5205607933651267,0.24828088551227512,0.2763463606467302,0.40973043626271993,0.42349090544457957
2,fashion,112,0.6549689777776141,0.6689296665113416,0.41932040051075087,0.4092753297218847,0.43050984061291925,0.4362872676067221
2,fashion,113,0.4111998409755439,0.4752329260159518,0.4097033157551852,0.43333478038030054,0.4375367157417257,0.4464623406172128
2,fashion,120,0.3970809660272637,0.37086677848682836,0.3191012940844112,0.306875364246637,0.4101217264253368,0.37003819119769654
2,fashion,121,0.5056580359389399,0.5570022552129529,0.3895518689017894,0.36828956196125784,0.4974454924318108,0.47049466627781356
2,fashion,131,0.2862659059224708,0.2620268526216021,0.12225868087843847,0.11769884211063786,0.09879538987645252,0.14065784406789825
2,fashion,138,0.6435895886907563,0.6128805838559791,0.5260512527969723,0.5188146340353397,0.620426065288265,0.5865854308764507
2,fashion,139,0.4617175443529476,0.46597140899549805,0.44721076236287516,0.44904831423631003,0.48832964780095206,0.5008897150196753
2,landscape,7,0.26989700619052764,0.3428593676160608,0.22533533090635371,0.25943012381965314,0.15993896663142382,0.1819241187611089
2,landscape,8,0.5843443814262061,0.5661118181076308,0.5228713722632328,0.5260508818950437,0.563494349384111,0.5583923432011457
2,landscape,40,0.4830785716652326,0.5057349434773999,0.28104379727875795,0.31780297178287736,0.2910832292133027,0.3277901208696461
2,landscape,41,0.4243899944049356,0.45268748144819687,0.4567612054369733,0.4752880628265975,0.4675516091143192,0.5004284803333555
2,landscape,45,0.44073490516841446,0.4924340037650115,0.42200230016883805,0.4423908974148646,0.5067678365300734,0.5368243039786782
2,landscape,46,0.34154834492365616,0.3124135784786506,0.38290250770541506,0.3391625195685785,0.4671168411655127,0.4241162925183459
2,landscape,52,0.5357276038782287,0.5295784359786296,0.3539132342928658,0.3750527164670133,0.4797667031404497,0.5083481841367787
2,landscape,58,0.42986020866335967,0.4721284634817775,0.35676434487055825,0.3910920849481708,0.4414899882813067,0.4750490958190132
2,landscape,65,0.39376429631232096,0.39913647078593667,0.2542504706533085,0.23089060288056168,0.33748399372460164,0.3424754373653366
2,landscape,66,0.4448952193939357,0.47951861412858676,0.3906905343398777,0.4160363763047381,0.48228480614437896,0.5342902906266497
2,landscape,74,0.30327787889324365,0.27922780153580157,0.21646834454494068,0.23839533221618003,0.3006787910385041,0.3077956244593527
2,landscape,83,0.6381838129991649,0.6622939464646017,0.5335110304013607,0.5586809387988694,0.5808781499150826,0.6112317326596683
2,landscape,87,0.5016083907687168,0.49771155829634595,0.4085791920653904,0.3648017174972136,0.5158327325538706,0.4473728108719763
