n_train,mediator,head,n,eff_dof,srocc_mean,srocc_sd,srocc_sem,srocc_beats_pop,srocc_sig_vs_pop,plcc_mean,plcc_sd,plcc_sem,plcc_beats_pop,plcc_sig_vs_pop
10,emotion,ridge,387,0.6573953473843618,0.40407711817286296,0.17689599588616678,0.008992128823400917,False,True,0.41282534921189773,0.1741667455356658,0.008853393231223864,False,True
10,identity,ridge,387,2.4827146825532243,0.4196384117389569,0.18029133109205886,0.009164723411633751,True,True,0.4309113545713935,0.17291203894782034,0.008789612910946086,True,True
10,pca,ridge,387,0.5561220701939711,0.35851436919235885,0.1938579804412293,0.00985435495495117,False,True,0.37011780145931306,0.1886427101425597,0.009589247866802765,False,True
10,population,ridge,387,,0.415915854809294,0.17961937734059805,0.009130566082824617,False,False,0.42659285695774557,0.17378926188366134,0.008834204658805661,False,False
25,emotion,ridge,387,1.5556099045101073,0.40472597494468754,0.18038843894204118,0.009169659681063877,False,True,0.41494096219118665,0.1764614120092364,0.00897003768342709,False,True
25,identity,ridge,387,7.189616140578717,0.43122669011334297,0.17807737752451488,0.009052181827022675,True,True,0.4413862774560625,0.17199772945993785,0.008743135947698214,True,True
25,pca,ridge,387,1.639445136625579,0.3573552103566244,0.19262077179177575,0.00979146410486957,False,True,0.37132698673506426,0.18614861643190433,0.00946246595841927,False,True
25,population,ridge,387,,0.415915854809294,0.17961937734059805,0.009130566082824617,False,False,0.42659285695774557,0.17378926188366134,0.008834204658805661,False,False
50,emotion,ridge,387,2.466763550145153,0.413771616301095,0.17212081383420927,0.008749392678067106,False,False,0.4236337277031762,0.1687297145593639,0.008577013414310488,False,False
50,identity,ridge,387,11.693318376238365,0.4404128828432967,0.17624438109928434,0.008959005382265198,True,True,0.45238510451838215,0.1703597261628077,0.008659871560694067,True,True
50,pca,ridge,387,2.88720496308661,0.3722288199785119,0.1887902168184118,0.009596746052530086,False,True,0.38611597051340507,0.18313672721346616,0.009309363025148601,False,True
50,population,ridge,387,,0.415915854809294,0.17961937734059805,0.009130566082824617,False,False,0.42659285695774557,0.17378926188366134,0.008834204658805661,False,False
