n_train,mediator,head,n,eff_dof,srocc_mean,srocc_sd,srocc_sem,srocc_beats_pop,srocc_sig_vs_pop,plcc_mean,plcc_sd,plcc_sem,plcc_beats_pop,plcc_sig_vs_pop
10,emotion,lasso,387,3.454780361757106,0.2711031753181738,0.23795723816493905,0.012127423811301535,False,True,0.27696472752054985,0.24160926683789838,0.012313548426923875,False,True
10,identity,lasso,387,17.2015503875969,0.18224429607811218,0.2133981647583267,0.010847638345748815,False,True,0.18712226531407644,0.21794868705176554,0.01107895439375417,False,True
10,pca,lasso,387,4.263565891472868,0.2098367420755517,0.23751078127476066,0.012104670261283796,False,True,0.21863061355326582,0.23581768712030618,0.012018382193218078,False,True
10,population,lasso,387,,0.41461369710413676,0.17895111097673835,0.009096596194461293,False,False,0.4197137829040348,0.17738984977951358,0.009017232827630443,False,False
25,emotion,lasso,387,2.863049095607235,0.3723961673863039,0.19960512923153345,0.010280187173251016,False,True,0.37731084461388664,0.19900704017699897,0.010249384019792192,False,True
25,identity,lasso,387,19.405684754521964,0.252892072048066,0.1975664743118575,0.010055868774934322,False,True,0.25655600401844286,0.20066707011672327,0.010213684946156905,False,True
25,pca,lasso,387,5.291989664082688,0.3328158691578993,0.21035147252431552,0.010692766275772097,False,True,0.3386153847120936,0.21115756418499457,0.01073374221770896,False,True
25,population,lasso,387,,0.41461369710413676,0.17895111097673835,0.009096596194461293,False,False,0.4197137829040348,0.17738984977951358,0.009017232827630443,False,False
50,emotion,lasso,387,3.37984496124031,0.4101027710698277,0.1767520519463816,0.009079143059776341,False,True,0.4148106725762253,0.17595487420666922,0.009038194789794653,False,True
50,identity,lasso,387,17.297157622739018,0.33922318230736825,0.19109054173204215,0.009726252485304374,False,True,0.3456356937535452,0.19189658020092304,0.009767278763162735,False,True
50,pca,lasso,387,4.511627906976744,0.39825034823360833,0.19421452387540128,0.010002556872609356,False,True,0.40473888048450035,0.1933494479741763,0.00995800319697036,False,True
50,population,lasso,387,,0.41461369710413676,0.17895111097673835,0.009096596194461293,False,False,0.4197137829040348,0.17738984977951358,0.009017232827630443,False,False
100,emotion,lasso,386,3.854922279792746,0.424535537694643,0.17779411153855976,0.009108668263088569,True,False,0.42987521637096826,0.1748720971837554,0.008958968932848808,True,False
100,identity,lasso,386,23.0440414507772,0.3871358542743474,0.1874801921945912,0.009579790311691658,False,True,0.3938136085340636,0.18723668358934403,0.009567347603211079,False,True
100,pca,lasso,386,5.204663212435233,0.4315392784301383,0.18432139172872736,0.009443070957294623,True,True,0.43855971646563663,0.18401201814498552,0.009427221268464766,True,True
100,population,lasso,386,,0.4148210134097685,0.17913682357153626,0.009117824250639147,False,False,0.4198983940420201,0.17758284819803183,0.009038728986678653,False,False
