n_train,mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
10,emotion,ridge,0,art,3,0.03347076006172687,0.11992702740082696,0.10729935714482525,1.2761694560536971
10,emotion,ridge,0,art,14,0.4509536059577259,0.6066315041401419,0.5983770476140242,1.2810258113876496
10,emotion,ridge,0,art,15,0.1688408523837179,0.24964100678738907,0.24290550195716465,1.1891079592915372
10,emotion,ridge,0,art,19,0.5141216637871938,0.6274602367467979,0.6431979693707669,1.2259944325033603
10,emotion,ridge,0,art,21,0.4092476482433418,0.5765319283045862,0.5424778956620314,1.1632087329642151
10,emotion,ridge,0,art,22,0.2519706831979255,0.3417881827755657,0.37883655961118884,1.291975556726016
10,emotion,ridge,0,art,30,-0.09307157518736275,-0.18060210629419302,-0.20384700239822232,1.3520194038553932
10,emotion,ridge,0,art,50,0.31737206943011453,0.406174328842615,0.3760127490685054,1.3066101778388233
10,emotion,ridge,0,art,57,0.3690400177936794,0.47721537693334076,0.4837509572635453,1.2534195998957176
10,emotion,ridge,0,art,62,0.21172001364252402,0.4487345736488238,0.4060762065065678,1.159811105102397
10,emotion,ridge,0,art,63,0.12378701980738044,0.21788086495616732,0.25774224996402373,1.1548139730277571
10,emotion,ridge,0,art,79,0.3647658647841658,0.3665911111636286,0.4310527731496096,1.2427877520270327
10,emotion,ridge,0,art,80,0.41166429572563934,0.5520947744562772,0.5445739659146517,1.1810655627547786
10,emotion,ridge,0,art,85,0.10569329397413048,0.09233705285655686,0.1297068553406166,1.2942614856605612
10,emotion,ridge,0,art,86,0.37023748393692674,0.6561574787316721,0.6416055228972831,1.2265079614326064
10,emotion,ridge,0,art,98,0.2655474761844627,0.4339001372234235,0.4220264709412876,1.1278610137204708
10,emotion,ridge,0,art,99,0.49969910853924415,0.6591978871956475,0.6602876002664044,1.1636339647875502
10,emotion,ridge,0,art,105,0.044211214274558853,0.1298369385202106,0.16904895431704559,1.1542605385673068
10,emotion,ridge,0,art,109,0.25095812177619875,0.48289057218169423,0.4783435808802124,1.0831694885500531
10,emotion,ridge,0,art,110,0.23403344692344094,0.3006205393786741,0.3178554344279237,1.112850973052409
10,emotion,ridge,0,art,116,0.5272710840851589,0.5521064635707169,0.5614872230208267,1.24714455637572
10,emotion,ridge,0,art,117,0.5325867866439632,0.6961876314214278,0.7046543897910199,1.1324095984977307
10,emotion,ridge,0,art,126,0.4252468447211339,0.48739212243735414,0.47910339347622094,1.2348981211102499
10,emotion,ridge,0,art,127,0.42742498775042126,0.5483171200461622,0.5581662679570236,1.230873612612652
10,emotion,ridge,0,art,136,0.34280827126087215,0.39306528707324445,0.4403663551100668,1.1748794911092673
10,emotion,ridge,0,art,144,0.6196448999928859,0.6662958021660987,0.652407330899929,1.353630048648829
10,emotion,ridge,0,fashion,3,0.17687049814416667,0.33236564279500297,0.3613601045018713,0.021845167631996218
10,emotion,ridge,0,fashion,14,0.19729234491868697,0.4627914540200049,0.49134128281918676,0.021903324770308003
10,emotion,ridge,0,fashion,15,0.019756746262273656,-0.03705827676610715,0.022531875791050357,0.021808319356531113
