fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,seed,stage2_variant
0,art,3,population,mlp,,-0.02454102146759662,0.0011267653718214953,-0.03054344783929367,1,C
0,art,3,identity,mlp,,0.15099615049597598,0.1579431112501087,0.19845579665489235,1,C
0,art,3,random,mlp,,0.05878391082577718,0.058395840139618356,0.0873559909539811,1,C
0,art,3,pca,mlp,,0.06430071491728402,0.09748969956194677,0.09954398638737275,1,C
0,art,14,population,mlp,,0.2776012017401951,0.5448904937703559,0.5443626712654583,1,C
0,art,14,identity,mlp,,0.5308528577510305,0.6410038124071507,0.5775371408015127,1,C
0,art,14,random,mlp,,0.43802162821947854,0.6359373739053662,0.5845060916182135,1,C
0,art,14,pca,mlp,,0.34860042236897587,0.4968586699348104,0.4501394291167926,1,C
0,art,15,population,mlp,,0.20132004196629805,0.2845833132043433,0.2881349482439128,1,C
0,art,15,identity,mlp,,0.20086120377304487,0.290743355065083,0.20696623603607545,1,C
0,art,15,random,mlp,,0.25052606979108893,0.31230350157767184,0.2542016244517883,1,C
0,art,15,pca,mlp,,0.18857479586646655,0.23275399547949932,0.20451442652578844,1,C
0,art,19,population,mlp,,0.4392943290594223,0.5003620029260776,0.47665553555868867,1,C
0,art,19,identity,mlp,,0.6307311935695472,0.6721541211672709,0.6815270306169045,1,C
0,art,19,random,mlp,,0.5395829784354528,0.6139423319723022,0.624713450315774,1,C
0,art,19,pca,mlp,,0.49441889091919006,0.5816190762753528,0.589916630996646,1,C
0,art,21,population,mlp,,0.24474694594193766,0.3197758004152979,0.36361366455302774,1,C
0,art,21,identity,mlp,,0.39052754821222546,0.3861149449179367,0.452461299326769,1,C
0,art,21,random,mlp,,0.39404198547002717,0.48449202349804404,0.46885972690943656,1,C
0,art,21,pca,mlp,,0.4534064560439808,0.5302605007515705,0.5357137455516664,1,C
0,art,22,population,mlp,,0.2627941684415661,0.37007578023889964,0.36746514875615705,1,C
0,art,22,identity,mlp,,0.3279037145602094,0.324552710310815,0.33562331560987024,1,C
0,art,22,random,mlp,,0.3865966704766319,0.3923260935620383,0.4091676869471282,1,C
0,art,22,pca,mlp,,0.3756585880566046,0.3644279983012977,0.4203651391795723,1,C
0,art,30,population,mlp,,-0.12553510641766294,-0.1468752069260003,-0.13037869119811166,1,C
0,art,30,identity,mlp,,0.21892291678613335,0.24884715193657703,0.23055090283579982,1,C
0,art,30,random,mlp,,0.19251436431119767,0.18584411704643408,0.2352918688688831,1,C
0,art,30,pca,mlp,,0.2290043714071707,0.2727329179114114,0.2538337513638747,1,C
0,art,50,population,mlp,,0.4390053934312771,0.4409426830727327,0.46105832355465187,1,C
0,art,50,identity,mlp,,0.43961614023381906,0.37535094672635344,0.4450561383325042,1,C
0,art,50,random,mlp,,0.4653361371022264,0.4522516031324532,0.4852974151155734,1,C
0,art,50,pca,mlp,,0.5221766307594131,0.49427870605206603,0.563258920731901,1,C
0,art,57,population,mlp,,0.4049632058081203,0.4738273827309055,0.46427703502464446,1,C
0,art,57,identity,mlp,,0.4146352212197706,0.41530251513722544,0.4159240216070534,1,C
0,art,57,random,mlp,,0.45187433726385867,0.4556305751597613,0.4539814363636287,1,C
0,art,57,pca,mlp,,0.4838316489486254,0.5744289525161203,0.5277372448807478,1,C
0,art,62,population,mlp,,0.2829087891646267,0.42993477027814486,0.4494693349999824,1,C
0,art,62,identity,mlp,,0.28156694394931714,0.363249603871679,0.30161395141185365,1,C
0,art,62,random,mlp,,0.3888675199433785,0.4524256345200304,0.454248250740993,1,C
0,art,62,pca,mlp,,0.35477438890083357,0.4416477367761072,0.42857100050678043,1,C
0,art,63,population,mlp,,0.09165793163308286,0.09565135146593975,0.11208477180259896,1,C
0,art,63,identity,mlp,,0.16709978031939318,0.12378115760087335,0.18471586967518697,1,C
0,art,63,random,mlp,,0.0789449127517183,-0.016567554858831008,0.09666257539785993,1,C
0,art,63,pca,mlp,,0.05141957849152446,-0.08729249448278333,0.07045952092551394,1,C
0,art,79,population,mlp,,0.40625440983021116,0.4476661003907482,0.46851922362168225,1,C
0,art,79,identity,mlp,,0.36389202080098976,0.33431360761552753,0.39760741000462513,1,C
0,art,79,random,mlp,,0.5109945490043724,0.5675757553040871,0.5685883595381186,1,C
0,art,79,pca,mlp,,0.4648282351583002,0.5134410446289257,0.5271569721244747,1,C
0,art,80,population,mlp,,0.3800281786714475,0.7040952400344693,0.7028487673698611,1,C
0,art,80,identity,mlp,,0.8199668462287656,0.8056908970531185,0.8229863704426446,1,C
0,art,80,random,mlp,,0.8407603172844687,0.8263244444166741,0.8801230729481225,1,C
0,art,80,pca,mlp,,0.8241695452680765,0.868967108968022,0.8762006067701378,1,C
0,art,85,population,mlp,,0.06628178998035918,0.08064881831775221,0.11003302533992851,1,C
