backbone,head,variant,stage1,n_train,mediator,fold,domain,user_id,seed,srocc,plcc,ccc,eff_dof,recorded_at,experiment
qwen8b,mlp,C,mean,100,identity,0,art,79,0,0.32109762191079333,0.3876853743126437,0.3582372281888229,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,79,0,0.5706255981590258,0.5805777756922951,0.5151274802338568,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,79,0,0.5154742731988848,0.5276474650212756,0.46552349287948896,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,80,0,0.7477204544602722,0.727296810984297,0.3551384199573225,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,80,0,0.7995008328440518,0.8399371093785502,0.8366019225451901,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,80,0,0.8397853776967078,0.8516673175316956,0.7897144820561017,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,80,0,0.870932208716932,0.8798123595078565,0.8278989639050561,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,85,0,-0.008232582588201547,0.026141852391724424,0.015686269152274803,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,85,0,0.33834898069287606,0.38451891512906755,0.3514559852786277,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,85,0,0.19519351679803795,0.27862535346726613,0.24106068327775151,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,85,0,0.4458807384498789,0.5137294063012499,0.4309980147222011,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,86,0,0.5523744479124253,0.5577351976927726,0.3446151165302613,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,86,0,0.5300682520349647,0.5297696649323854,0.46495233412853376,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,86,0,0.5980725394666918,0.599645143130189,0.46666070056449144,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,86,0,0.6233397347969126,0.6037046632495621,0.5024049739582037,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,98,0,0.3925950917851378,0.41403789521887746,0.23734095429547097,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,98,0,0.3218146081939944,0.34900301452181604,0.34759203557685475,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,98,0,0.45248247866761643,0.44593030104638204,0.4353507389855368,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,98,0,0.4099944725007881,0.37599926280121043,0.36940322721513924,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,99,0,0.7308984090453732,0.7239143442414616,0.5039614962711192,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,99,0,0.7248262103792379,0.7191725302735218,0.7084322080351287,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,99,0,0.6974770275869644,0.6980444120352639,0.6714434532360332,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,99,0,0.7052494418796176,0.6995749204909866,0.6716912159452,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,105,0,0.18260648643772448,0.18899776223270137,0.15801977518413102,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,105,0,0.19721500535274245,0.2085547739976892,0.1870574847742011,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,105,0,0.2741333294358982,0.2751769863754912,0.2087174294307451,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,105,0,0.2774127928658002,0.3020277314779051,0.22340332668126994,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,109,0,0.46016094990372164,0.46879512936985374,0.3784610911289106,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,109,0,0.36149717747661997,0.3599801585264109,0.34899961952516123,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,109,0,0.5264767743672942,0.5535832104029313,0.4438801223906493,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,109,0,0.4601103271369555,0.4669205809774586,0.3864589411003544,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,110,0,0.40493843594939355,0.41725763590131143,0.27864452113988747,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,110,0,0.5415280758927296,0.5264523929529044,0.5143617665401315,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,110,0,0.45118774969995884,0.47000126956602073,0.4058876272560739,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,110,0,0.555094541259562,0.562471690795676,0.5070376987107746,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,116,0,0.5880031737146708,0.5580744031719377,0.35615688487927644,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,116,0,0.5268532534974177,0.5349508898417211,0.5318746128451372,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,116,0,0.6014079591810145,0.5979498632529959,0.5864555283699656,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,116,0,0.5680215084876867,0.5882982715233547,0.5513022891574677,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,117,0,0.7346388585139363,0.729072976018416,0.4766428981095195,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,117,0,0.6703248952369127,0.6755893522167316,0.6588562599746547,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,117,0,0.8033612427315019,0.8152374045509085,0.7822893387820025,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,117,0,0.7870011027966003,0.8051951044889561,0.771185341404583,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,126,0,0.44046973707693404,0.4667475268859697,0.39907466348545534,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,126,0,0.5302771147237402,0.536903726368516,0.5078670648981122,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,126,0,0.513142812409547,0.5458673951854913,0.4710634275755071,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,126,0,0.5102870953571813,0.5562994228352219,0.4656869059626246,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,127,0,0.46249229071371745,0.4906930984397025,0.25746265245837313,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,127,0,0.5792317240938697,0.5619834804049326,0.4731841333690278,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,127,0,0.5920882737137099,0.5634123471473602,0.47875768445511835,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,127,0,0.5481699076459351,0.5950611892387222,0.5233164000918534,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,136,0,0.3521320613434097,0.40537506784648386,0.39511832445314615,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,136,0,0.4966210321663848,0.5232560664439276,0.5207898229317072,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,136,0,0.5752978816211322,0.603960889452954,0.5785363035988202,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,136,0,0.507571999049951,0.5327707464232819,0.4778367302847277,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,art,144,0,0.6145711593807469,0.642521385815334,0.16863462506385146,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,art,144,0,0.37727252907808856,0.3951610133755607,0.3944728688674744,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,art,144,0,0.5576684845404567,0.5769992230597457,0.5699288530417891,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,art,144,0,0.5521007081372972,0.5688739252046711,0.5649355662739097,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,3,0,0.3881562978020354,0.40961257499158227,0.21623184372287302,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,3,0,0.3812691743153769,0.4271613250888445,0.3547569115298841,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,3,0,0.2424366562605768,0.2621959795412568,0.15802622208100592,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,3,0,0.5075165890204555,0.5164727894462343,0.29372809485477136,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,14,0,0.48341670982310364,0.5168761656024637,0.23240850070805255,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,14,0,0.5697481376846453,0.550302104827618,0.4871045076558559,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,14,0,0.33481665253696874,0.36658212178443367,0.21946392918502208,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,14,0,0.5735294345818799,0.5528712608395471,0.4040850605705306,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,15,0,0.015115876049333182,0.035662090354007595,0.018485354946514067,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,15,0,-0.06273901241981299,-0.013898738436181723,-0.012576486474587924,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,15,0,-0.03944214252299123,0.023479760762537782,0.018606994237552424,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,15,0,0.03451187470761733,0.07800421003937998,0.05187402374463336,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,19,0,0.39979461936831173,0.46560113816311677,0.3772502053990693,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,19,0,0.42242742837481556,0.4904353848205224,0.4339469019759815,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,19,0,0.4491940837752015,0.4846410153116008,0.34538295282201975,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,19,0,0.37933207971859584,0.4267708257827591,0.3125427759039741,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,21,0,0.24144348869260687,0.32413318151260917,0.20854860606131148,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,21,0,0.3072228195730785,0.36432400872380083,0.305353542134885,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,21,0,0.29464290145538463,0.3992749082697345,0.22704083432428865,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,21,0,0.26195532305318403,0.2865157129665107,0.17555491059979653,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,22,0,0.40296849198447887,0.39722833846336913,0.15643015519161435,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,22,0,0.3639778299637262,0.34160715734444436,0.28857295137602323,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,22,0,0.05059038397192659,0.07307776150354146,0.038828638757857824,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,22,0,0.14519147769977778,0.1744840458428379,0.10221312941837428,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,30,0,0.28491226545037307,0.28285328201152066,0.18390138367122388,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,30,0,0.511710567681379,0.5164504885931887,0.46263586033981796,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,30,0,0.5030257311626861,0.5283757200646414,0.4399978519617922,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,30,0,0.6334967894920768,0.6459944661303904,0.5666015921591047,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,50,0,0.13801934615370254,0.23424651553963838,0.17116330157533569,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,50,0,0.16386805606919363,0.07431143595068049,0.06392621008301934,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,50,0,0.15025227471453165,0.2534462067524606,0.14807469224541722,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,50,0,0.14307207751578413,0.24883661465731913,0.1280658916961407,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,57,0,0.03303588733000138,0.028167318189833018,0.018111561581008705,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,57,0,0.10612778804762943,-0.03987885606484057,-0.03298388783922597,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,57,0,0.1326597350595368,0.1231226039890154,0.0881446737809439,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,57,0,0.13245326076372427,0.06485644597816126,0.041396226277958435,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,62,0,0.07561608707812073,0.07340325115772027,0.042673970346249916,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,62,0,0.16538544699939758,0.17345803136174315,0.1385540803407822,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,62,0,0.2122990926473416,0.1944703994230693,0.12191352556498018,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,62,0,0.030879868021431504,0.12478885593657743,0.07935915345799514,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,63,0,0.2791354258943755,0.3278607156078343,0.20699054749303253,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,63,0,0.13539741270346253,0.10257864280620406,0.08388821613168464,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,63,0,0.3502053330419325,0.36327562362883264,0.19004168571271224,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,63,0,0.336271036419186,0.3506955470097146,0.1586999028972283,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,79,0,0.4670053624418852,0.5076261607516765,0.4423742262634224,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,79,0,0.4753557215991939,0.4751326628665231,0.4343640424754817,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,79,0,0.4518415200457906,0.559453323703831,0.3050670696274205,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,79,0,0.45737427335247377,0.5658006247956118,0.37114732974273923,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,80,0,0.3391381517347859,0.38137345519031773,0.2159841757819957,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,80,0,0.5307930310794983,0.5045487212684595,0.4542515288039614,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,80,0,0.2969232051103635,0.30740869768086454,0.18709301182034294,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,80,0,0.460597841732979,0.4815135430949436,0.31711132808398224,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,85,0,0.3261250352016988,0.3113188905295167,0.1981814736215784,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,85,0,0.4425526069426339,0.4865098186195841,0.40176046586248526,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,85,0,0.3217491678516383,0.3940272661527918,0.25040947823551757,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,85,0,0.44604346741290696,0.48391277357868656,0.31091833087374277,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,86,0,0.1289362307637497,0.16296134514624547,0.09487076602666701,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,86,0,0.12643455767947048,0.09151265942426438,0.07245568521885536,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,86,0,0.18282226899912354,0.209327593547576,0.12297252510355995,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,86,0,0.19267886095118358,0.20555474923405412,0.14541977382734378,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,98,0,0.3363343311079079,0.312927357936214,0.16615881870985055,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,98,0,0.18461083177128457,0.19656249628822856,0.18251070862115668,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,98,0,0.2397339277774405,0.26779000718354123,0.19117083414898245,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,98,0,0.22687350822836405,0.1811236140037979,0.10352810609539059,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,99,0,0.5921544959197088,0.6279491852961148,0.3714166625132402,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,99,0,0.593575235588913,0.534808359345348,0.4919529900290665,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,99,0,0.581768399027595,0.6124170793831135,0.4603885431913537,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,99,0,0.4866278322139876,0.5106681460545403,0.42053635018825497,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,105,0,0.17705740140283166,0.19405093563610912,0.1242913793681635,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,105,0,0.44506462136217134,0.49271192805915986,0.43986223610672975,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,105,0,0.3262193144752528,0.3122543913194256,0.2066536784632,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,105,0,0.32700880942800026,0.35713728487586743,0.27506562359963127,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,109,0,0.44917589215752884,0.5349868892038986,0.4085714997279159,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,109,0,0.3248214653350361,0.2650779094731414,0.22100737691276187,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,109,0,0.4622498294518252,0.4790186316188994,0.23875118172676152,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,109,0,0.33982102130058534,0.4222294674602075,0.2998105468739375,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,110,0,0.3800496179028959,0.39271200048823085,0.29150431857778947,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,110,0,0.27716739817346353,0.2900660100131442,0.2624585389193999,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,110,0,0.405832631686474,0.4154021926356595,0.2563138509488953,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,110,0,0.2262509426589946,0.26967069791987136,0.1947797145323125,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,116,0,0.4287343836611892,0.48350367822391455,0.30739436826283223,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,116,0,0.5443871171669802,0.5251293472320642,0.42038968476427446,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,116,0,0.4309961711482647,0.5013401481474753,0.27997644330881705,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,116,0,0.34826501106546076,0.44191504334511167,0.2969507371887501,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,117,0,0.4608899045042337,0.4815617852295177,0.31190139826312,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,117,0,0.5441717552963291,0.5074016964306443,0.4657055014714774,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,117,0,0.454004199278816,0.4293227764108452,0.33190610945822785,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,117,0,0.3885146087042232,0.414193742959392,0.3088437524760432,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,126,0,0.2822696243277764,0.384234715085195,0.25767791214561203,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,126,0,0.19738023677932448,0.34854104181971296,0.30673820277720865,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,126,0,0.15061660925263345,0.22280339879540895,0.12967276280440762,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,126,0,0.0305800366841207,0.20336424815053095,0.15553329487312417,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,127,0,0.29238479998257727,0.30338003082407716,0.14452114887601056,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,127,0,0.48367283948730766,0.4831183278588537,0.4605678040254808,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,127,0,0.25333138667845273,0.30524258690934103,0.2209460868640673,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,127,0,0.2825109181283269,0.3072064029049525,0.23943782512151746,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,136,0,0.4907198913583282,0.4994224237109576,0.3191080320255251,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,136,0,0.48007446334425663,0.500674609268782,0.4186763286498951,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,136,0,0.49655770672088356,0.5337816291060509,0.31303097804195296,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,136,0,0.41659435343546164,0.44523513053079766,0.24867252795288136,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,fashion,144,0,0.5143378090210757,0.5409675803635571,0.20573235992469613,,2026-08-22,table1
qwen8b,mlp,C,mean,100,identity,0,fashion,144,0,0.4639582483030082,0.5500084961077871,0.4773075897715285,,2026-08-22,table1
qwen8b,mlp,C,mean,100,random,0,fashion,144,0,0.5274141939961878,0.5568058126988025,0.3590777269756776,,2026-08-22,table1
qwen8b,mlp,C,mean,100,pca,0,fashion,144,0,0.5658830939811106,0.5426340717733442,0.4004113456323491,,2026-08-22,table1
qwen8b,mlp,C,mean,100,population,0,landscape,3,0,0.45440031313199236,0.5297110923199323,0.3685398532749459,,2026-08-22,table1
