n_train,mediator,head,n,eff_dof,srocc_mean,srocc_sd,srocc_sem,srocc_beats_pop,srocc_sig_vs_pop,plcc_mean,plcc_sd,plcc_sem,plcc_beats_pop,plcc_sig_vs_pop
10,emotion,ridge,387,0.6602625754580062,0.4318694909838398,0.18663987062385828,0.00948743781240023,False,False,0.4385494433785295,0.18248129376285327,0.00927604547042639,False,False
10,emotion_hist,ridge,387,0.7562501457251642,0.43642967018468737,0.17976483839561297,0.0091379602838009,True,True,0.4437890673628612,0.17465434815285324,0.008878179465227705,True,True
10,emotion_sd,ridge,387,0.847304777203176,0.4270996968495346,0.18722820879765095,0.009517344722525389,False,False,0.4337776925774162,0.18254838828205094,0.009279456076511323,False,False
10,population,ridge,387,,0.43607996725154774,0.1745237305425091,0.008871539798948457,False,False,0.4437252769785327,0.16995920192630748,0.00863951176954412,False,False
25,emotion,ridge,387,1.2728069872527303,0.4379920016885078,0.18105020299030522,0.009203299038149804,True,False,0.4437638393289178,0.17770529932155027,0.009033268029021333,True,False
25,emotion_hist,ridge,387,2.2366259956744163,0.44125121136136924,0.1783042874258223,0.00906371630553724,True,True,0.44894605571087937,0.17412048814899983,0.00885104183611257,True,True
25,emotion_sd,ridge,387,1.684091213210785,0.43849633365594304,0.18010872662322708,0.009155441104822687,True,False,0.4456607277928745,0.1758100606063493,0.008936927630852283,True,True
25,population,ridge,387,,0.43607996725154774,0.1745237305425091,0.008871539798948457,False,False,0.4437252769785327,0.16995920192630748,0.00863951176954412,False,False
50,emotion,ridge,387,2.1293190459110494,0.44443356674930706,0.17430598632545552,0.008860471238348835,True,True,0.45105732407665416,0.17071434166524996,0.00867789767974081,True,True
50,emotion_hist,ridge,387,3.7978816761779566,0.45149798189964024,0.1721064050245337,0.008748660237108533,True,True,0.46045237238164416,0.16774363141465498,0.008526887991044759,True,True
50,emotion_sd,ridge,387,2.922647612055005,0.444990940320877,0.1765347999348048,0.00897376820133671,True,True,0.45165109268580844,0.17266974696268092,0.00877729651716715,True,True
50,population,ridge,387,,0.43607996725154774,0.1745237305425091,0.008871539798948457,False,False,0.4437252769785327,0.16995920192630748,0.00863951176954412,False,False
100,emotion,ridge,387,3.9073824123594525,0.4482432686851143,0.18123910585361952,0.009212901510345527,True,True,0.4569208547447369,0.17685780081460736,0.00899018725879873,True,True
100,emotion_hist,ridge,387,6.431722907262644,0.4591091987443354,0.1760510746418263,0.008949179062799061,True,True,0.4683607039104609,0.17060256503656093,0.008672215754383584,True,True
100,emotion_sd,ridge,387,5.5456744163597245,0.44849139226727375,0.17743469959071195,0.00901951267165959,True,True,0.45757676096977595,0.17349639498890318,0.008819317397889537,True,True
100,population,ridge,387,,0.43607996725154774,0.1745237305425091,0.008871539798948457,False,False,0.4437252769785327,0.16995920192630748,0.00863951176954412,False,False
