fold,domain,user_id,mediator,head,eff_dof,ccc,srocc,plcc,n_train,seed,stage2_variant
0,art,3,population,ridge,,0.12262856925314833,0.19635111348958922,0.1664568067785694,10,0,C
0,art,3,emotion,ridge,2.219819751004742,-0.006148454164091326,-0.024102980997225028,-0.019931592696361293,10,0,C
0,art,3,emotion_sd,ridge,1.9383851186946184,0.03031319061974909,0.10336847541492847,0.07372243986871094,10,0,C
0,art,3,emotion_hist,ridge,1.914016351369823,0.037364204552515795,0.10449524078674996,0.11120977874045668,10,0,C
0,art,14,population,ridge,,0.3435528894704701,0.7279776733544518,0.6722977401856933,10,0,C
0,art,14,emotion,ridge,2.087167937252146,0.4688154035870518,0.5974423754849445,0.5535343216690839,10,0,C
0,art,14,emotion_sd,ridge,1.8741257713139252,0.5033344153572213,0.6681738306471129,0.5989989689098134,10,0,C
0,art,14,emotion_hist,ridge,1.9268351904032515,0.4965925139097895,0.7085563257642777,0.6334781738121691,10,0,C
0,art,15,population,ridge,,0.1719729621183477,0.2389671411493833,0.22813195199363648,10,0,C
0,art,15,emotion,ridge,2.048269583538787,0.06649319154894803,0.05060793011452495,0.10732567597723526,10,0,C
0,art,15,emotion_sd,ridge,1.9089720546212412,0.10516216550081098,0.11141179158475693,0.14451563181912222,10,0,C
0,art,15,emotion_hist,ridge,1.931439758055054,0.12027006486945875,0.1363174780734371,0.14895407013688258,10,0,C
0,art,19,population,ridge,,0.5293943363409901,0.5863578251815414,0.6109970648012453,10,0,C
0,art,19,emotion,ridge,2.1133738688240795,0.5075453839189241,0.6502062314965029,0.6509099429354263,10,0,C
0,art,19,emotion_sd,ridge,1.9855897880080802,0.5035115992960718,0.6000253746583377,0.6359827854007578,10,0,C
0,art,19,emotion_hist,ridge,1.9209101521432281,0.5025341269991224,0.6237690007567142,0.6377004888082674,10,0,C
0,art,21,population,ridge,,0.2787288152409145,0.4418418381013513,0.4791127275448025,10,0,C
0,art,21,emotion,ridge,1.737415433425095,0.33073168146636917,0.35538468161914033,0.38435111227624386,10,0,C
0,art,21,emotion_sd,ridge,1.7773505649678765,0.32959357914165904,0.3529202251516428,0.3883190213155735,10,0,C
0,art,21,emotion_hist,ridge,1.7603850018836154,0.39383996344658095,0.4512470087018012,0.47018254103348284,10,0,C
0,art,22,population,ridge,,0.29656752570712896,0.4192017455409716,0.42647849543652305,10,0,C
0,art,22,emotion,ridge,2.0114789838800715,0.3436484455532784,0.42241513871236586,0.38871804755669837,10,0,C
0,art,22,emotion_sd,ridge,2.021819686144954,0.2770552072996133,0.33618908861328795,0.3441054463635785,10,0,C
0,art,22,emotion_hist,ridge,1.9178906972447467,0.3357662786193596,0.35697876867670203,0.40511895789899155,10,0,C
0,art,30,population,ridge,,-0.15846514516697668,-0.17827781850782196,-0.1771803962300904,10,0,C
0,art,30,emotion,ridge,2.44364013991373,-0.10529638659709051,-0.16616185025971755,-0.17321280008324336,10,0,C
0,art,30,emotion_sd,ridge,2.2710190808647357,-0.12578785132274115,-0.1976139147731641,-0.1899036112343272,10,0,C
0,art,30,emotion_hist,ridge,2.1219046384998332,-0.09895557697917169,-0.17011808478971083,-0.14455842884539147,10,0,C
0,art,50,population,ridge,,0.4297210761463641,0.44830663101859725,0.45668401802796427,10,0,C
0,art,50,emotion,ridge,2.218444659167556,0.34303629678429615,0.5034836409843967,0.49107323384204415,10,0,C
0,art,50,emotion_sd,ridge,2.143812292570899,0.3997083435070344,0.46287672802577207,0.46715577429056443,10,0,C
0,art,50,emotion_hist,ridge,1.9960820256833884,0.39971258426188755,0.47781502243024027,0.4903184904518905,10,0,C
0,art,57,population,ridge,,0.4627703850669428,0.5543742126404148,0.5506101272253814,10,0,C
0,art,57,emotion,ridge,2.0650688162150606,0.42303718150225983,0.640768064802514,0.6262164317374593,10,0,C
