n_train,mediator,head,fold,domain,user_id,ccc,srocc,plcc,eff_dof
10,emotion,ridge,0,art,3,0.05901817022343527,0.05310494187193481,0.1031754137840019,2.373875938712584
10,emotion,ridge,0,art,14,0.28245161086806864,0.331802050901183,0.3580393892471745,2.4031352306522242
10,emotion,ridge,0,art,15,-0.03404977245806308,-0.37018665354496694,-0.24300715205501464,2.152749145461209
10,emotion,ridge,0,art,19,0.5045689328597263,0.5701961973330668,0.592015037539132,2.2286922749605362
10,emotion,ridge,0,art,21,0.4367841448256102,0.5195979544023973,0.5214973062982157,2.2327489641200455
10,emotion,ridge,0,art,22,0.25143502563937253,0.33682202969250197,0.2935399824619748,2.478905226181882
10,emotion,ridge,0,art,30,0.06465340941629871,0.08807567122397529,0.1011489583186596,2.739851745234686
10,emotion,ridge,0,art,50,0.21984117367565137,0.399336377178598,0.3231251580817672,2.5029610104584563
10,emotion,ridge,0,art,57,0.1117404340023931,0.2921871774261506,0.33284390266733194,2.341759434825193
10,emotion,ridge,0,art,62,0.11441488285641079,0.2029099196264642,0.20407442740576295,2.0876816390421817
10,emotion,ridge,0,art,63,0.06884244358061582,0.1669268744839922,0.09656084422938933,2.0851130268135964
10,emotion,ridge,0,art,79,0.2748330392869569,0.2629981155242116,0.2947781888771263,2.352250214028717
10,emotion,ridge,0,art,80,0.4008974046658201,0.503949830607981,0.5097779923589668,2.08182662881294
10,emotion,ridge,0,art,85,0.1008982613817188,0.08435856232354673,0.1282091384756484,2.429655399833084
10,emotion,ridge,0,art,86,0.06797489737407567,0.055074589821340704,0.13441188138147206,2.234877201550991
10,emotion,ridge,0,art,98,0.22109404962836796,0.2874101670055416,0.3001885221639421,1.9871246356230092
10,emotion,ridge,0,art,99,0.5072312261402462,0.6438473689676575,0.6497193196716988,2.125567132967693
10,emotion,ridge,0,art,105,-0.08215900892957505,-0.2275251976594123,-0.24965802067982534,2.1122131724795468
10,emotion,ridge,0,art,109,0.09959959901754818,0.42897732557581264,0.3984571840928044,1.8797901812714557
10,emotion,ridge,0,art,110,0.17532759142706,0.2874651790229578,0.29286047339338783,1.945984983302638
10,emotion,ridge,0,art,116,0.5383755752588194,0.5777613151561162,0.5909388006684948,2.343349684671779
10,emotion,ridge,0,art,117,0.5696454109868224,0.7052493855769871,0.7040543972022557,2.075162109478938
10,emotion,ridge,0,art,126,0.4153485827878385,0.43593997899387144,0.43512811909639254,2.367573769866044
10,emotion,ridge,0,art,127,0.4937604267849571,0.594541813717496,0.6024972009456144,2.349844968362773
10,emotion,ridge,0,art,136,0.35118490660945084,0.42017690411508307,0.46530759181488685,2.1865000242953605
